Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
Lseg Netherlands BV,31.995.847,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,31995847
Luna 2 5SARL,1.267.063,Luxemburg,Industrial,Bedrijfsobligaties,1267063
Lunar Funding V for Swisscom AG,11.142.855,Zwitserland,Communications,Bedrijfsobligaties,11142855
Lune Holdings Sarl,478.797,Frankrijk,Basic materials,Bedrijfsobligaties,478797
Luxshare Precision Industry Co Ltd,1.985.841,China,Industrial,Aandelen,1985841
LY Corp,2.181.177,Japan,Communications,Aandelen,2181177
LYB International Finance II BV,6.888.938,Verenigde Staten,Basic materials,Bedrijfsobligaties,6888938
M/I Homes Inc,1.856.828,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1856828
M&G PLC,859.014,Verenigd Koninkrijk,Financial,Aandelen,859014
M&T Bank Corp,6.132.611,Verenigde Staten,Financial,Aandelen,6132611
M3 Inc,1.707.724,Japan,Communications,Aandelen,1707724
Macquarie Group Ltd,12.651.232,Australië,Financial,Aandelen,12651232
Macquarie Group Ltd,6.598.715,Australië,Financial,Bedrijfsobligaties,6598715
Magallanes Inc,9.362.348,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,9362348
Magna International Inc,2.364.023,Canada,"Consumer, cyclical",Aandelen,2364023
Magnera Corp,3.032.034,Verenigde Staten,Basic materials,Bedrijfsobligaties,3032034
Mahle GmbH,2.284.242,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,2284242
Makita Corp,1.861.139,Japan,Industrial,Aandelen,1861139
Malayan Banking Bhd,7.483.655,Maleisië,Financial,Aandelen,7483655
Manchester Airport Group Funding PLC,14.720.314,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,14720314
Manila Electric Co,1.398.375,Filipijnen,Utilities,Aandelen,1398375
Mankind Pharma Ltd,1.563.654,India,"Consumer, non-cyclical",Aandelen,1563654
ManpowerGroup Inc,4.301.395,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4301395
Manulife Financial Corp,10.259.020,Canada,Financial,Aandelen,10259020
Marico Ltd,2.377.216,India,"Consumer, non-cyclical",Aandelen,2377216
Markel Group Inc,4.551.477,Verenigde Staten,Financial,Aandelen,4551477
Marriott International Inc/MD,11.634.243,Verenigde Staten,"Consumer, cyclical",Aandelen,11634243
Marsh & McLennan Cos Inc,33.023.821,Verenigde Staten,Financial,Aandelen,33023821
Marsh & McLennan Cos Inc,13.991.190,Verenigde Staten,Financial,Bedrijfsobligaties,13991190
Martin Marietta Materials Inc,7.618.610,Verenigde Staten,Industrial,Aandelen,7618610
Marvell Technology Inc,22.872.835,Verenigde Staten,Technology,Aandelen,22872835
MassMutual Global Funding II,10.962.973,Verenigde Staten,Financial,Bedrijfsobligaties,10962973
Masterbrand Inc,6.047.237,Verenigde Staten,Industrial,Bedrijfsobligaties,6047237
Mastercard Inc,106.870.927,Verenigde Staten,Financial,Aandelen,106870927
Match Group Holdings II LLC,13.047.824,Verenigde Staten,Communications,Bedrijfsobligaties,13047824
MatsukiyoCocokara & Co,1.628.978,Japan,"Consumer, cyclical",Aandelen,1628978
Mattel Inc,1.801.591,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1801591
Matterhorn Telecom SA,19.427.274,Luxemburg,Communications,Bedrijfsobligaties,19427274
Matthews International Corp,1.877.602,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,1877602
Max Healthcare Institute Ltd,5.959.645,India,"Consumer, non-cyclical",Aandelen,5959645
Maya SAS/Paris France,10.623.882,Frankrijk,Communications,Bedrijfsobligaties,10623882
mBank SA,2.197.032,Polen,Financial,Aandelen,2197032
McCormick & Co Inc/MD,12.423.052,Verenigde Staten,"Consumer, non-cyclical",Aandelen,12423052
McDonald's Corp,41.483.959,Verenigde Staten,"Consumer, cyclical",Aandelen,41483959
McDonald's Corp,36.118.856,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,36118856
McGraw-Hill Education Inc,7.800.006,Verenigde Staten,Communications,Bedrijfsobligaties,7800006
McKesson Corp,18.489.019,Verenigde Staten,"Consumer, non-cyclical",Aandelen,18489019
McKesson Corp,11.637.855,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,11637855
MediaTek Inc,37.013.653,Taiwan,Technology,Aandelen,37013653
Medibank Pvt Ltd,2.129.078,Australië,Financial,Aandelen,2129078
Medtronic Inc,9.390.513,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9390513
Medtronic PLC,37.670.622,Verenigde Staten,"Consumer, non-cyclical",Aandelen,37670622
Mega Financial Holding Co Ltd,9.375.200,Taiwan,Financial,Aandelen,9375200
Mehilainen Yhtiot Oy,3.611.223,Finland,"Consumer, non-cyclical",Bedrijfsobligaties,3611223
MEIJI Holdings Co Ltd,1.187.318,Japan,"Consumer, non-cyclical",Aandelen,1187318
Meituan,41.772.338,China,Communications,Aandelen,41772338
MercadoLibre Inc,20.350.272,Brazilië,Communications,Aandelen,20350272
Mercedes-Benz Group AG,3.865.190,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,3865190
Mercedes-Benz Group AG,16.774.395,Duitsland,"Consumer, cyclical",Aandelen,16774395
Mercer International Inc,6.886.159,Duitsland,Basic materials,Bedrijfsobligaties,6886159
Merck & Co Inc,61.334.401,Verenigde Staten,"Consumer, non-cyclical",Aandelen,61334401
Merck & Co Inc,11.673.219,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,11673219
Merck Financial Services GmbH,2.746.568,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,2746568
Merck KGaA,1.876.082,Duitsland,"Consumer, non-cyclical",Aandelen,1876082
Meridian Energy Ltd,1.088.077,Nieuw-Zeeland,Utilities,Aandelen,1088077
Meritz Financial Group Inc,4.164.898,Zuid-Korea,Financial,Aandelen,4164898
Merlin Entertainments Group US Holdings Inc,1.667.721,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,1667721
Merlin Properties Socimi SA,10.705.819,Spanje,Financial,Bedrijfsobligaties,10705819
Metlen Energy & Metals PLC,3.882.542,Verenigd Koninkrijk,Energy,Aandelen,3882542
MetLife Inc,19.884.609,Verenigde Staten,Financial,Aandelen,19884609
Metro Inc/CN,2.620.407,Canada,"Consumer, non-cyclical",Aandelen,2620407
Metropolitan Bank & Trust Co,1.580.193,Filipijnen,Financial,Aandelen,1580193
Metropolitan Life Global Funding I,42.173.502,Verenigde Staten,Financial,Bedrijfsobligaties,42173502
Metso Oyj,966.536,Finland,Industrial,Aandelen,966536
Mettler-Toledo International Inc,4.894.768,Verenigde Staten,Industrial,Aandelen,4894768
Micro-Star International Co Ltd,1.386.364,Taiwan,Industrial,Aandelen,1386364
Microchip Technology Inc,6.589.464,Verenigde Staten,Technology,Aandelen,6589464
Micron Technology Inc,35.703.525,Verenigde Staten,Technology,Aandelen,35703525
Microsoft Corp,15.565.395,Verenigde Staten,Technology,Bedrijfsobligaties,15565395
Microsoft Corp,434.530.957,Verenigde Staten,Technology,Aandelen,434530957
Midea Group Co Ltd,3.312.366,China,"Consumer, cyclical",Aandelen,3312366
Millicom International Cellular SA,2.024.460,Guatemala,Communications,Bedrijfsobligaties,2024460
MINEBEA MITSUMI Inc,1.652.514,Japan,Industrial,Aandelen,1652514
MINISO Group Holding Ltd,1.263.076,China,"Consumer, cyclical",Aandelen,1263076
Minor International PCL,1.312.840,Thailand,"Consumer, cyclical",Aandelen,1312840
Mirae Asset Securities Co Ltd,2.498.853,Zuid-Korea,Financial,Aandelen,2498853
MISC Bhd,1.460.458,Maleisië,Industrial,Aandelen,1460458
Mitsubishi Chemical Group Corp,1.853.895,Japan,Basic materials,Aandelen,1853895
Mitsubishi Electric Corp,11.744.533,Japan,Industrial,Aandelen,11744533
Mitsubishi HC Capital Inc,1.715.432,Japan,Financial,Aandelen,1715432
Mitsubishi Heavy Industries Ltd,20.147.206,Japan,Industrial,Aandelen,20147206
Mitsubishi UFJ Financial Group Inc,44.454.507,Japan,Financial,Aandelen,44454507
Mizuho Financial Group Inc,19.296.066,Japan,Financial,Aandelen,19296066
Mizuho Financial Group Inc,7.342.781,Japan,Financial,Bedrijfsobligaties,7342781
MMS USA Holdings Inc,4.835.655,Frankrijk,Communications,Bedrijfsobligaties,4835655
Molina Healthcare Inc,14.149.390,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,14149390
Molina Healthcare Inc,2.138.672,Verenigde Staten,"Consumer, non-cyclical",Aandelen,2138672
Molnlycke Holding AB,5.321.342,Zweden,"Consumer, non-cyclical",Bedrijfsobligaties,5321342
Molson Coors Beverage Co,1.562.454,Verenigde Staten,"Consumer, non-cyclical",Aandelen,1562454
Molson Coors Beverage Co,8.349.472,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,8349472
Mondelez International Holdings Netherlands BV,4.866.773,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4866773
Mondelez International Inc,46.117.287,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,46117287
Mondi Finance Europe GmbH,3.418.540,Oostenrijk,Basic materials,Bedrijfsobligaties,3418540
Mondi Finance PLC,39.371.827,Oostenrijk,Basic materials,Bedrijfsobligaties,39371827
Mondi PLC,672.065,Oostenrijk,Basic materials,Aandelen,672065
Moneta Money Bank AS,1.264.909,Tsjechië,Financial,Aandelen,1264909
MongoDB Inc,4.730.720,Verenigde Staten,Technology,Aandelen,4730720
Monitchem HoldCo 3 SA,6.303.170,Luxemburg,Basic materials,Bedrijfsobligaties,6303170
Monolithic Power Systems Inc,8.425.227,Verenigde Staten,Technology,Aandelen,8425227
MonotaRO Co Ltd,897.040,Japan,Communications,Aandelen,897040
Montage Technology Co Ltd,762.548,China,Technology,Aandelen,762548
Moody's Corp,25.167.437,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,25167437
Moody's Corp,14.739.655,Verenigde Staten,"Consumer, non-cyclical",Aandelen,14739655
Morgan Stanley,52.681.103,Verenigde Staten,Financial,Aandelen,52681103
Morgan Stanley,39.508.048,Verenigde Staten,Financial,Bedrijfsobligaties,39508048
Motability Operations Group PLC,54.949.555,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,54949555
Motion Finco Sarl,4.373.163,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,4373163
Mowi ASA,1.110.018,Noorwegen,"Consumer, non-cyclical",Aandelen,1110018
Mphasis Ltd,1.889.131,India,Technology,Aandelen,1889131
MPT Operating Partnership LP / MPT Finance Corp,14.435.577,Verenigde Staten,Financial,Bedrijfsobligaties,14435577
MR DIY Group M Bhd,788.833,Maleisië,"Consumer, cyclical",Aandelen,788833
MS&AD Insurance Group Holdings Inc,7.029.947,Japan,Financial,Aandelen,7029947
MSA Safety Inc,4.739.027,Verenigde Staten,Industrial,Aandelen,4739027
MSD Netherlands Capital BV,6.728.661,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,6728661
MTN Group Ltd,8.960.227,Zuid-Africa,Communications,Aandelen,8960227
MTR Corp Ltd,1.346.124,Hongkong,Industrial,Aandelen,1346124
MTU Aero Engines AG,4.671.379,Duitsland,Industrial,Bedrijfsobligaties,4671379
MTU Aero Engines AG,2.779.299,Duitsland,Industrial,Aandelen,2779299
Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,28.953.439,Duitsland,Financial,Aandelen,28953439
Multiply Group PJSC,1.803.535,Verenigde Arabische Emiraten,Financial,Aandelen,1803535
Mundys SpA,37.402.189,Italië,"Consumer, non-cyclical",Bedrijfsobligaties,37402189
Murata Manufacturing Co Ltd,7.601.351,Japan,Industrial,Aandelen,7601351
Murphy Oil USA Inc,9.092.090,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,9092090
Nahdi Medical Co,781.109,Saoedi-Arabië,"Consumer, non-cyclical",Aandelen,781109
Nan Ya Plastics Corp,4.260.977,Taiwan,Basic materials,Aandelen,4260977
Nasdaq Inc,19.886.009,Verenigde Staten,Financial,Bedrijfsobligaties,19886009
Nasdaq Inc,18.709.772,Verenigde Staten,Financial,Aandelen,18709772
National Australia Bank Ltd,21.433.176,Australië,Financial,Aandelen,21433176
National Bank of Canada,3.669.762,Canada,Financial,Bedrijfsobligaties,3669762
National Bank of Canada,7.935.204,Canada,Financial,Aandelen,7935204
National Bank of Greece SA,7.408.700,Griekenland,Financial,Aandelen,7408700
National Bank of Kuwait SAKP,16.560.664,Koeweit,Financial,Aandelen,16560664
National Grid Electricity Transmission PLC,6.376.841,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,6376841
National Grid North America Inc,9.411.832,Verenigde Staten,Utilities,Bedrijfsobligaties,9411832
National Grid PLC,27.794.217,Verenigd Koninkrijk,Utilities,Bedrijfsobligaties,27794217
National Grid PLC,7.939.495,Verenigd Koninkrijk,Utilities,Aandelen,7939495
Nationwide Building Society,46.567.573,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,46567573
Natixis Corporate & Investment Banking Luxembourg SA,3.711.679,Frankrijk,Financial,Bedrijfsobligaties,3711679
Naturgy Finance BV,5.840.767,Spanje,Utilities,Bedrijfsobligaties,5840767
NatWest Group PLC,23.607.009,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,23607009
NatWest Group PLC,23.590.836,Verenigd Koninkrijk,Financial,Aandelen,23590836
NatWest Markets PLC,9.540.074,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,9540074
NAVER Corp,17.582.314,Zuid-Korea,Communications,Aandelen,17582314
NCL Corp Ltd,5.015.667,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,5015667
NEC Corp,9.462.712,Japan,Technology,Aandelen,9462712
Nedbank Group Ltd,3.148.750,Zuid-Africa,Financial,Aandelen,3148750
Nederlandse Gasunie NV,25.031.148,Nederland,Utilities,Bedrijfsobligaties,25031148
Nemetschek SE,7.076.464,Duitsland,Technology,Aandelen,7076464
Neogen Food Safety Corp,2.938.802,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2938802
NESCO Holdings II Inc,2.778.524,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2778524
Nestle Finance International Ltd,25.707.211,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,25707211
Nestle India Ltd,5.629.171,India,"Consumer, non-cyclical",Aandelen,5629171
Nestle Malaysia Bhd,1.404.885,Maleisië,"Consumer, non-cyclical",Aandelen,1404885
NetApp Inc,4.575.177,Verenigde Staten,Technology,Aandelen,4575177
NetEase Inc,36.928.445,China,Technology,Aandelen,36928445
Netflix Inc,97.870.646,Verenigde Staten,Communications,Aandelen,97870646
New Gold Inc,1.383.944,Canada,Basic materials,Bedrijfsobligaties,1383944
New Immo Holding SA,17.616.676,Frankrijk,Financial,Bedrijfsobligaties,17616676
New Oriental Education & Technology Group Inc,4.982.723,China,"Consumer, non-cyclical",Aandelen,4982723
Newell Brands Inc,7.390.950,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,7390950
Newmont Corp,18.145.306,Verenigde Staten,Basic materials,Aandelen,18145306
News Corp,3.779.628,Verenigde Staten,Communications,Bedrijfsobligaties,3779628
News Corp,2.138.958,Verenigde Staten,Communications,Aandelen,2138958
Nexans SA,7.782.441,Frankrijk,Industrial,Bedrijfsobligaties,7782441
Nexi SpA,311.884,Italië,"Consumer, non-cyclical",Aandelen,311884
Nexstar Media Inc,5.846.709,Verenigde Staten,Communications,Bedrijfsobligaties,5846709
Next PLC,2.183.632,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,2183632
NH Investment & Securities Co Ltd,1.191.822,Zuid-Korea,Financial,Aandelen,1191822
Nibe Industrier AB,676.289,Zweden,Industrial,Aandelen,676289
Nidda Healthcare Holding GmbH,2.910.864,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,2910864
Nidec Corp,3.558.786,Japan,Industrial,Aandelen,3558786
Nien Made Enterprise Co Ltd,1.327.613,Taiwan,"Consumer, cyclical",Aandelen,1327613
Nintendo Co Ltd,22.890.067,Japan,"Consumer, cyclical",Aandelen,22890067
Nippon Paint Holdings Co Ltd,1.547.042,Japan,Basic materials,Aandelen,1547042
Nippon Yusen KK,3.594.761,Japan,Industrial,Aandelen,3594761
Nissan Motor Co Ltd,1.336.918,Japan,"Consumer, cyclical",Aandelen,1336918
Nissan Motor Co Ltd,25.700.466,Japan,"Consumer, cyclical",Bedrijfsobligaties,25700466
Nissin Foods Holdings Co Ltd,876.596,Japan,"Consumer, non-cyclical",Aandelen,876596
Nitto Denko Corp,4.039.293,Japan,Basic materials,Aandelen,4039293
NN Group NV,6.210.896,Nederland,Financial,Bedrijfsobligaties,6210896
NN Group NV,2.123.994,Nederland,Financial,Aandelen,2123994
Nokia OYJ,2.862.377,Finland,Communications,Aandelen,2862377
Nomura Holdings Inc,5.275.184,Japan,Financial,Aandelen,5275184
Nomura Research Institute Ltd,3.471.866,Japan,Technology,Aandelen,3471866
Nongfu Spring Co Ltd,8.926.340,China,"Consumer, non-cyclical",Aandelen,8926340
Norddeutsche Landesbank-Girozentrale,10.312.888,Duitsland,Financial,Bedrijfsobligaties,10312888
Nordea Bank Abp,5.857.495,Finland,Financial,Aandelen,5857495
Nordea Bank Abp,24.050.064,Finland,Financial,Bedrijfsobligaties,24050064
Nordson Corp,18.834.532,Verenigde Staten,Industrial,Aandelen,18834532
Northern Trust Corp,5.015.139,Verenigde Staten,Financial,Aandelen,5015139
Novartis AG,67.723.895,Verenigde Staten,"Consumer, non-cyclical",Aandelen,67723895
Novartis Finance SA,22.633.604,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,22633604
Novatek Microelectronics Corp,4.501.803,Taiwan,Technology,Aandelen,4501803
Novo Nordisk A/S,42.520.000,Denemarken,"Consumer, non-cyclical",Aandelen,42520000
Novo Nordisk Finance Netherlands BV,65.780.854,Denemarken,"Consumer, non-cyclical",Bedrijfsobligaties,65780854
Novonesis Novozymes B,19.747.872,Denemarken,Basic materials,Aandelen,19747872
NRG Energy Inc,9.812.150,Verenigde Staten,Utilities,Bedrijfsobligaties,9812150
NTT Finance Corp,22.572.203,Japan,Communications,Bedrijfsobligaties,22572203
NTT Inc,7.442.239,Japan,Communications,Aandelen,7442239
NU Holdings Ltd/Cayman Islands,26.978.553,Brazilië,Financial,Aandelen,26978553
Nutanix Inc,3.525.896,Verenigde Staten,Technology,Aandelen,3525896
Nutrien Ltd,5.375.963,Canada,Basic materials,Aandelen,5375963
nVent Electric PLC,9.775.266,Verenigde Staten,Industrial,Aandelen,9775266
NVIDIA Corp,462.832.095,Verenigde Staten,Technology,Aandelen,462832095
NVR Inc,4.547.276,Verenigde Staten,"Consumer, cyclical",Aandelen,4547276
NXP Semiconductors NV,11.036.862,Nederland,Technology,Aandelen,11036862
Nykredit Realkredit A/S,36.571.600,Denemarken,Financial,Bedrijfsobligaties,36571600
O'Reilly Automotive Inc,17.673.683,Verenigde Staten,"Consumer, cyclical",Aandelen,17673683
Obayashi Corp,2.537.763,Japan,Industrial,Aandelen,2537763
Obic Co Ltd,2.732.486,Japan,Technology,Aandelen,2732486
Odido Holding BV,2.592.906,Nederland,Communications,Bedrijfsobligaties,2592906
OI European Group BV,8.719.121,Verenigde Staten,Industrial,Bedrijfsobligaties,8719121
Okta Inc,2.844.261,Verenigde Staten,Technology,Aandelen,2844261
Old Mutual Ltd,2.102.025,Zuid-Africa,Financial,Aandelen,2102025
Olympus Corp,3.475.040,Japan,"Consumer, non-cyclical",Aandelen,3475040
Olympus Water US Holding Corp,8.659.915,Verenigde Staten,Basic materials,Bedrijfsobligaties,8659915
Omnicom Group Inc,2.946.043,Verenigde Staten,Communications,Aandelen,2946043
OmniVision Integrated Circuits Group Inc,665.107,China,Technology,Aandelen,665107
ON Semiconductor Corp,3.878.494,Verenigde Staten,Technology,Aandelen,3878494
OP Corporate Bank plc,22.735.467,Finland,Financial,Bedrijfsobligaties,22735467
Opal Bidco SAS,5.656.199,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5656199
Open Text Corp,1.846.362,Canada,Technology,Aandelen,1846362
Open Text Corp,10.640.925,Canada,Technology,Bedrijfsobligaties,10640925
Open Text Holdings Inc,5.665.238,Canada,Technology,Bedrijfsobligaties,5665238
Opmobility,3.157.061,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,3157061
Option Care Health Inc,4.783.598,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4783598
Oracle Corp,108.481.568,Verenigde Staten,Technology,Aandelen,108481568
Oracle Corp Japan,948.482,Japan,Technology,Aandelen,948482
Oracle Financial Services Software Ltd,1.019.861,India,Technology,Aandelen,1019861
Orange SA,3.417.906,Frankrijk,Communications,Aandelen,3417906
Orange SA,29.628.581,Frankrijk,Communications,Bedrijfsobligaties,29628581
Organon & Co / Organon Foreign Debt Co-Issuer BV,29.314.926,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,29314926
Oriental Land Co Ltd/Japan,6.230.383,Japan,"Consumer, cyclical",Aandelen,6230383
ORIX Corp,7.321.958,Japan,Financial,Aandelen,7321958
Orkla ASA,826.532,Noorwegen,"Consumer, non-cyclical",Aandelen,826532
Orsted AS,42.136.950,Denemarken,Utilities,Bedrijfsobligaties,42136950
Orsted AS,267.521,Denemarken,Utilities,Aandelen,267521
Otis Worldwide Corp,6.821.067,Verenigde Staten,Industrial,Aandelen,6821067
OTP Bank Nyrt,10.685.966,Hongarije,Financial,Aandelen,10685966
Otsuka Corp,1.112.200,Japan,Technology,Aandelen,1112200
Otsuka Holdings Co Ltd,5.602.252,Japan,"Consumer, non-cyclical",Aandelen,5602252
Outfront Media Capital LLC / Outfront Media Capital Corp,19.633.374,Verenigde Staten,Communications,Bedrijfsobligaties,19633374
OUTsurance Group Ltd,1.766.937,Zuid-Africa,Financial,Aandelen,1766937
Oversea-Chinese Banking Corp Ltd,10.300.504,Singapore,Financial,Aandelen,10300504
OVH Groupe SA,4.922.645,Frankrijk,Technology,Bedrijfsobligaties,4922645
Owens Corning,2.286.355,Verenigde Staten,Industrial,Aandelen,2286355
Owens-Brockway Glass Container Inc,1.324.817,Verenigde Staten,Industrial,Bedrijfsobligaties,1324817
PACCAR Financial Europe BV,34.043.424,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,34043424
PACCAR Inc,9.848.903,Verenigde Staten,"Consumer, cyclical",Aandelen,9848903
Pachelbel Bidco SpA,5.310.941,Italië,"Consumer, non-cyclical",Bedrijfsobligaties,5310941
Palo Alto Networks Inc,36.905.995,Verenigde Staten,Communications,Aandelen,36905995
Pan Pacific International Holdings Corp,3.045.297,Japan,"Consumer, cyclical",Aandelen,3045297
Panasonic Holdings Corp,6.066.845,Japan,"Consumer, cyclical",Aandelen,6066845
Pandora A/S,1.200.559,Denemarken,"Consumer, cyclical",Aandelen,1200559
Papa John's International Inc,2.036.495,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2036495
Paprec Holding SA,5.569.164,Frankrijk,Industrial,Bedrijfsobligaties,5569164
Parker-Hannifin Corp,18.660.814,Verenigde Staten,Industrial,Aandelen,18660814
Parker-Hannifin Corp,6.998.240,Verenigde Staten,Industrial,Bedrijfsobligaties,6998240
Patrick Industries Inc,10.675.161,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,10675161
Pattern Energy Operations LP / Pattern Energy Operations Inc,2.135.701,Verenigde Staten,Utilities,Bedrijfsobligaties,2135701
Paychex Inc,7.840.888,Verenigde Staten,Technology,Aandelen,7840888
Paycom Software Inc,2.047.566,Verenigde Staten,Technology,Aandelen,2047566
PayPal Holdings Inc,12.034.844,Verenigde Staten,"Consumer, non-cyclical",Aandelen,12034844
PB Fintech Ltd,3.391.591,India,Technology,Aandelen,3391591
Pearson PLC,971.174,Verenigd Koninkrijk,Communications,Aandelen,971174
Pebblebrook Hotel LP / PEB Finance Corp,3.510.046,Verenigde Staten,Financial,Bedrijfsobligaties,3510046
Pediatrix Medical Group Inc,5.403.914,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5403914
Pentair PLC,16.142.115,Verenigde Staten,Industrial,Aandelen,16142115
Pepkor Holdings Ltd,1.978.158,Zuid-Africa,"Consumer, cyclical",Aandelen,1978158
PepsiCo Inc,36.771.853,Verenigde Staten,"Consumer, non-cyclical",Aandelen,36771853
PepsiCo Inc,41.520.028,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,41520028
Performance Food Group Inc,14.185.817,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,14185817
Pernod Ricard SA,2.222.080,Frankrijk,"Consumer, non-cyclical",Aandelen,2222080
Pernod Ricard SA,23.749.907,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,23749907
Perrigo Finance Unlimited Co,9.461.687,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9461687
Persistent Systems Ltd,3.585.853,India,Technology,Aandelen,3585853
Pfizer Inc,27.588.031,Verenigde Staten,"Consumer, non-cyclical",Aandelen,27588031
Pfizer Netherlands International Finance BV,24.755.799,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,24755799
PG&E Corp,6.177.514,Verenigde Staten,Utilities,Bedrijfsobligaties,6177514
PharmaEssentia Corp,3.143.872,Taiwan,"Consumer, non-cyclical",Aandelen,3143872
Phinia Inc,3.386.440,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3386440
Phoenix Group Holdings PLC,688.939,Verenigd Koninkrijk,Financial,Aandelen,688939
PI Industries Ltd,1.676.078,India,Basic materials,Aandelen,1676078
Piaggio & C SpA,4.292.095,Italië,"Consumer, cyclical",Bedrijfsobligaties,4292095
Pidilite Industries Ltd,3.141.557,India,Industrial,Aandelen,3141557
Ping An Bank Co Ltd,874.482,China,Financial,Aandelen,874482
Ping An Insurance Group Co of China Ltd,28.973.010,China,Financial,Aandelen,28973010
Pinnacle Bidco PLC,3.126.349,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,3126349
Pinterest Inc,3.573.170,Verenigde Staten,Communications,Aandelen,3573170
Piraeus Financial Holdings SA,5.269.690,Griekenland,Financial,Aandelen,5269690
PNC Financial Services Group Inc/The,15.189.453,Verenigde Staten,Financial,Aandelen,15189453
Pool Corp,2.180.782,Verenigde Staten,"Consumer, cyclical",Aandelen,2180782
Pop Mart International Group Ltd,11.539.348,China,"Consumer, cyclical",Aandelen,11539348
Post Holdings Inc,22.180.474,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,22180474
Poste Italiane SpA,1.228.178,Italië,Industrial,Aandelen,1228178
Power Corp of Canada,4.499.243,Canada,Financial,Aandelen,4499243
Power Finance Corp Ltd,3.779.044,India,Financial,Aandelen,3779044
Power Grid Corp of India Ltd,9.286.644,India,Utilities,Aandelen,9286644
Powszechna Kasa Oszczednosci Bank Polski SA,9.672.215,Polen,Financial,Aandelen,9672215
Powszechny Zaklad Ubezpieczen SA,5.217.846,Polen,Financial,Aandelen,5217846
PPG Industries Inc,4.514.542,Verenigde Staten,Basic materials,Aandelen,4514542
PPG Industries Inc,36.439.499,Verenigde Staten,Basic materials,Bedrijfsobligaties,36439499
President Chain Store Corp,2.963.952,Taiwan,"Consumer, cyclical",Aandelen,2963952
Press Metal Aluminium Holdings Bhd,3.001.880,Maleisië,Basic materials,Aandelen,3001880
Prestige Brands Inc,13.083.325,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,13083325
