Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
NatWest Group PLC,6.325.975,Verenigd Koninkrijk,Financial,Aandelen,6325975
NatWest Group PLC,40.427.793,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,40427793
NAVER Corp,17.385.637,Zuid-Korea,Communications,Aandelen,17385637
NBN Co Ltd,10.789.363,Australië,Communications,Bedrijfsobligaties,10789363
NCL Corp Ltd,3.313.573,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3313573
NEC Corp,8.432.688,Japan,Technology,Aandelen,8432688
Nedbank Group Ltd,3.483.335,Zuid-Africa,Financial,Aandelen,3483335
Nederlandse Gasunie NV,24.909.721,Nederland,Utilities,Bedrijfsobligaties,24909721
Nemetschek SE,7.855.641,Duitsland,Technology,Aandelen,7855641
Neogen Food Safety Corp,2.969.867,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2969867
NESCO Holdings II Inc,2.729.208,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2729208
Nestle Finance International Ltd,25.499.243,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,25499243
Nestle India Ltd,6.237.222,India,"Consumer, non-cyclical",Aandelen,6237222
Nestle Malaysia Bhd,1.120.725,Maleisië,"Consumer, non-cyclical",Aandelen,1120725
NetApp Inc,5.106.521,Verenigde Staten,Technology,Aandelen,5106521
NetEase Inc,31.937.830,China,Technology,Aandelen,31937830
Netflix Inc,133.441.849,Verenigde Staten,Communications,Aandelen,133441849
New Gold Inc,983.994,Canada,Basic materials,Bedrijfsobligaties,983994
New Oriental Education & Technology Group Inc,4.930.544,China,"Consumer, non-cyclical",Aandelen,4930544
New York Life Global Funding,25.480.754,Verenigde Staten,Financial,Bedrijfsobligaties,25480754
Newell Brands Inc,6.383.465,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6383465
Newmont Corp,3.867.474,Verenigde Staten,Basic materials,Bedrijfsobligaties,3867474
Newmont Corp,15.251.181,Verenigde Staten,Basic materials,Aandelen,15251181
Newmont Corp / Newcrest Finance Pty Ltd,1.956.003,Verenigde Staten,Basic materials,Bedrijfsobligaties,1956003
News Corp,2.572.501,Verenigde Staten,Communications,Aandelen,2572501
News Corp,4.153.579,Verenigde Staten,Communications,Bedrijfsobligaties,4153579
Nexans SA,2.844.040,Frankrijk,Industrial,Bedrijfsobligaties,2844040
Nexi SpA,328.592,Italië,"Consumer, non-cyclical",Aandelen,328592
Nexstar Media Inc,5.865.406,Verenigde Staten,Communications,Bedrijfsobligaties,5865406
Next PLC,2.236.615,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,2236615
NH Investment & Securities Co Ltd,1.276.640,Zuid-Korea,Financial,Aandelen,1276640
Nibe Industrier AB,727.571,Zweden,Industrial,Aandelen,727571
Nidda Healthcare Holding GmbH,2.909.753,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,2909753
Nidec Corp,3.808.229,Japan,Industrial,Aandelen,3808229
Nien Made Enterprise Co Ltd,1.330.979,Taiwan,"Consumer, cyclical",Aandelen,1330979
Nintendo Co Ltd,24.861.033,Japan,"Consumer, cyclical",Aandelen,24861033
Nippon Paint Holdings Co Ltd,1.760.968,Japan,Basic materials,Aandelen,1760968
Nippon Yusen KK,3.714.527,Japan,Industrial,Aandelen,3714527
NiSource Inc,7.431.102,Verenigde Staten,Utilities,Bedrijfsobligaties,7431102
Nissan Motor Co Ltd,4.382.883,Japan,"Consumer, cyclical",Bedrijfsobligaties,4382883
Nissan Motor Co Ltd,1.255.961,Japan,"Consumer, cyclical",Aandelen,1255961
Nissin Foods Holdings Co Ltd,964.599,Japan,"Consumer, non-cyclical",Aandelen,964599
Nitto Denko Corp,3.228.495,Japan,Basic materials,Aandelen,3228495
NN Group NV,2.000.597,Nederland,Financial,Aandelen,2000597
NN Group NV,14.611.348,Nederland,Financial,Bedrijfsobligaties,14611348
Nokia OYJ,3.091.827,Finland,Communications,Aandelen,3091827
Nomura Holdings Inc,7.988.189,Japan,Financial,Bedrijfsobligaties,7988189
Nomura Holdings Inc,4.591.652,Japan,Financial,Aandelen,4591652
Nomura Research Institute Ltd,3.564.137,Japan,Technology,Aandelen,3564137
Nongfu Spring Co Ltd,6.233.436,China,"Consumer, non-cyclical",Aandelen,6233436
Nordea Bank Abp,21.599.482,Finland,Financial,Bedrijfsobligaties,21599482
Nordea Bank Abp,5.207.426,Finland,Financial,Aandelen,5207426
Nordson Corp,2.635.408,Verenigde Staten,Industrial,Aandelen,2635408
Northern Trust Corp,5.642.228,Verenigde Staten,Financial,Aandelen,5642228
Novartis AG,65.062.219,Verenigde Staten,"Consumer, non-cyclical",Aandelen,65062219
Novartis Capital Corp,2.889.597,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2889597
Novartis Finance SA,22.651.071,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,22651071
Novatek Microelectronics Corp,6.007.778,Taiwan,Technology,Aandelen,6007778
Novo Nordisk A/S,54.042.612,Denemarken,"Consumer, non-cyclical",Aandelen,54042612
Novo Nordisk Finance Netherlands BV,63.539.764,Denemarken,"Consumer, non-cyclical",Bedrijfsobligaties,63539764
Novonesis Novozymes B,17.639.163,Denemarken,Basic materials,Aandelen,17639163
NRG Energy Inc,3.911.694,Verenigde Staten,Utilities,Bedrijfsobligaties,3911694
NTT Finance Corp,22.775.520,Japan,Communications,Bedrijfsobligaties,22775520
NTT Inc,7.434.394,Japan,Communications,Aandelen,7434394
NU Holdings Ltd/Cayman Islands,22.729.722,Brazilië,Financial,Aandelen,22729722
Nutanix Inc,4.496.340,Verenigde Staten,Technology,Aandelen,4496340
Nutrien Ltd,6.595.450,Canada,Basic materials,Aandelen,6595450
Nutrien Ltd,2.788.797,Canada,Basic materials,Bedrijfsobligaties,2788797
NVIDIA Corp,424.189.119,Verenigde Staten,Technology,Aandelen,424189119
NVR Inc,5.033.461,Verenigde Staten,"Consumer, cyclical",Aandelen,5033461
NXP BV / NXP Funding LLC / NXP USA Inc,1.887.215,Nederland,Technology,Bedrijfsobligaties,1887215
NXP Semiconductors NV,13.149.790,Nederland,Technology,Aandelen,13149790
Nykredit Realkredit AS,48.759.734,Denemarken,Financial,Bedrijfsobligaties,48759734
O'Reilly Automotive Inc,4.750.482,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4750482
O'Reilly Automotive Inc,17.989.913,Verenigde Staten,"Consumer, cyclical",Aandelen,17989913
Obayashi Corp,2.280.151,Japan,Industrial,Aandelen,2280151
Obic Co Ltd,2.978.295,Japan,Technology,Aandelen,2978295
Odido Holding BV,2.610.430,Nederland,Communications,Bedrijfsobligaties,2610430
OI European Group BV,10.010.300,Verenigde Staten,Industrial,Bedrijfsobligaties,10010300
Okta Inc,3.803.093,Verenigde Staten,Technology,Aandelen,3803093
Old Mutual Ltd,1.846.814,Zuid-Africa,Financial,Aandelen,1846814
Old Republic International Corp,1.889.296,Verenigde Staten,Financial,Bedrijfsobligaties,1889296
Olympus Corp,3.199.250,Japan,"Consumer, non-cyclical",Aandelen,3199250
Olympus Water US Holding Corp,2.908.911,Verenigde Staten,Basic materials,Bedrijfsobligaties,2908911
Omega Healthcare Investors Inc,15.707.419,Verenigde Staten,Financial,Bedrijfsobligaties,15707419
Omnicom Group Inc,3.256.651,Verenigde Staten,Communications,Aandelen,3256651
OmniVision Integrated Circuits Group Inc,558.481,China,Technology,Aandelen,558481
Omron Corp,1.093.170,Japan,Industrial,Aandelen,1093170
ON Semiconductor Corp,5.160.500,Verenigde Staten,Technology,Aandelen,5160500
Oncor Electric Delivery Co LLC,3.346.941,Verenigde Staten,Utilities,Bedrijfsobligaties,3346941
Ono Pharmaceutical Co Ltd,954.396,Japan,"Consumer, non-cyclical",Aandelen,954396
OP Corporate Bank plc,18.671.520,Finland,Financial,Bedrijfsobligaties,18671520
Opal Bidco SAS,5.637.755,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5637755
OPAP SA,2.516.841,Griekenland,"Consumer, cyclical",Aandelen,2516841
Open Text Corp,10.636.948,Canada,Technology,Bedrijfsobligaties,10636948
Open Text Corp,1.824.440,Canada,Technology,Aandelen,1824440
Open Text Holdings Inc,5.508.085,Canada,Technology,Bedrijfsobligaties,5508085
Opmobility,2.603.896,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,2603896
Option Care Health Inc,4.725.152,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4725152
Oracle Corp,13.212.306,Verenigde Staten,Technology,Bedrijfsobligaties,13212306
Oracle Corp,85.448.691,Verenigde Staten,Technology,Aandelen,85448691
Oracle Corp Japan,1.104.742,Japan,Technology,Aandelen,1104742
Oracle Financial Services Software Ltd,1.130.242,India,Technology,Aandelen,1130242
Orange SA,25.147.875,Frankrijk,Communications,Bedrijfsobligaties,25147875
Orange SA,3.144.493,Frankrijk,Communications,Aandelen,3144493
Organon & Co / Organon Foreign Debt Co-Issuer BV,31.943.435,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,31943435
Oriental Land Co Ltd/Japan,5.826.325,Japan,"Consumer, cyclical",Aandelen,5826325
ORIX Corp,6.142.899,Japan,Financial,Aandelen,6142899
Orkla ASA,858.012,Noorwegen,"Consumer, non-cyclical",Aandelen,858012
Orsted AS,792.799,Denemarken,Utilities,Aandelen,792799
Orsted AS,30.346.167,Denemarken,Utilities,Bedrijfsobligaties,30346167
Otis Worldwide Corp,3.582.046,Verenigde Staten,Industrial,Bedrijfsobligaties,3582046
Otis Worldwide Corp,9.155.375,Verenigde Staten,Industrial,Aandelen,9155375
OTP Bank Nyrt,9.837.429,Hongarije,Financial,Aandelen,9837429
Otsuka Corp,1.082.418,Japan,Technology,Aandelen,1082418
Otsuka Holdings Co Ltd,5.120.005,Japan,"Consumer, non-cyclical",Aandelen,5120005
Outfront Media Capital LLC / Outfront Media Capital Corp,19.751.600,Verenigde Staten,Communications,Bedrijfsobligaties,19751600
OUTsurance Group Ltd,1.875.811,Zuid-Africa,Financial,Aandelen,1875811
Oversea-Chinese Banking Corp Ltd,10.160.614,Singapore,Financial,Aandelen,10160614
OVH Groupe SA,4.939.833,Frankrijk,Technology,Bedrijfsobligaties,4939833
Owens & Minor Inc,411.089,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,411089
Owens Corning,2.774.416,Verenigde Staten,Industrial,Aandelen,2774416
Owens Corning,1.307.268,Verenigde Staten,Industrial,Bedrijfsobligaties,1307268
Owens-Brockway Glass Container Inc,1.310.426,Verenigde Staten,Industrial,Bedrijfsobligaties,1310426
PACCAR Financial Corp,1.761.222,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1761222
PACCAR Financial Europe BV,34.025.529,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,34025529
PACCAR Inc,11.602.122,Verenigde Staten,"Consumer, cyclical",Aandelen,11602122
Pachelbel Bidco SpA,5.394.774,Italië,"Consumer, non-cyclical",Bedrijfsobligaties,5394774
Pacific Gas and Electric Co,4.133.965,Verenigde Staten,Utilities,Bedrijfsobligaties,4133965
Palo Alto Networks Inc,31.456.873,Verenigde Staten,Communications,Aandelen,31456873
Pan Pacific International Holdings Corp,3.047.521,Japan,"Consumer, cyclical",Aandelen,3047521
Panasonic Holdings Corp,5.873.143,Japan,"Consumer, cyclical",Aandelen,5873143
Pandora A/S,1.612.376,Denemarken,"Consumer, cyclical",Aandelen,1612376
Papa John's International Inc,2.092.133,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2092133
Paprec Holding SA,4.950.395,Frankrijk,Industrial,Bedrijfsobligaties,4950395
Paramount Global,12.884.819,Verenigde Staten,Communications,Bedrijfsobligaties,12884819
Parker-Hannifin Corp,15.545.769,Verenigde Staten,Industrial,Bedrijfsobligaties,15545769
Parker-Hannifin Corp,20.959.158,Verenigde Staten,Industrial,Aandelen,20959158
Patrick Industries Inc,10.462.011,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,10462011
Pattern Energy Operations LP / Pattern Energy Operations Inc,2.149.751,Verenigde Staten,Utilities,Bedrijfsobligaties,2149751
Paychex Inc,10.957.859,Verenigde Staten,Technology,Aandelen,10957859
Paycom Software Inc,2.843.784,Verenigde Staten,Technology,Aandelen,2843784
PayPal Holdings Inc,9.004.838,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9004838
PayPal Holdings Inc,16.244.224,Verenigde Staten,"Consumer, non-cyclical",Aandelen,16244224
PB Fintech Ltd,3.766.549,India,Technology,Aandelen,3766549
Pearson PLC,1.003.590,Verenigd Koninkrijk,Communications,Aandelen,1003590
Pebblebrook Hotel LP / PEB Finance Corp,4.729.451,Verenigde Staten,Financial,Bedrijfsobligaties,4729451
Pediatrix Medical Group Inc,5.456.881,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5456881
Penn Entertainment Inc,4.213.876,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4213876
Pentair PLC,3.879.715,Verenigde Staten,Industrial,Aandelen,3879715
Pepkor Holdings Ltd,2.153.193,Zuid-Africa,"Consumer, cyclical",Aandelen,2153193
PepsiCo Inc,42.045.266,Verenigde Staten,"Consumer, non-cyclical",Aandelen,42045266
PepsiCo Inc,41.369.352,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,41369352
Performance Food Group Inc,13.594.411,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,13594411
Pernod Ricard SA,2.250.275,Frankrijk,"Consumer, non-cyclical",Aandelen,2250275
Pernod Ricard SA,23.743.985,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,23743985
Perrigo Finance Unlimited Co,9.389.053,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9389053
Persistent Systems Ltd,4.135.817,India,Technology,Aandelen,4135817
Pfizer Inc,31.937.225,Verenigde Staten,"Consumer, non-cyclical",Aandelen,31937225
Pfizer Investment Enterprises Pte Ltd,1.710.703,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,1710703
Pfizer Netherlands International Finance BV,24.666.767,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,24666767
PG&E Corp,6.109.417,Verenigde Staten,Utilities,Bedrijfsobligaties,6109417
PharmaEssentia Corp,2.668.840,Taiwan,"Consumer, non-cyclical",Aandelen,2668840
Phinia Inc,3.324.393,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3324393
Phoenix Group Holdings PLC,718.331,Verenigd Koninkrijk,Financial,Aandelen,718331
PI Industries Ltd,2.029.244,India,Basic materials,Aandelen,2029244
Piaggio & C SpA,4.237.259,Italië,"Consumer, cyclical",Bedrijfsobligaties,4237259
Pidilite Industries Ltd,3.386.986,India,Industrial,Aandelen,3386986
Piedmont Natural Gas Co Inc,3.311.368,Verenigde Staten,Utilities,Bedrijfsobligaties,3311368
Piedmont Operating Partnership LP,1.082.408,Verenigde Staten,Financial,Bedrijfsobligaties,1082408
Ping An Bank Co Ltd,925.564,China,Financial,Aandelen,925564
Ping An Insurance Group Co of China Ltd,26.623.267,China,Financial,Aandelen,26623267
Pinnacle Bidco PLC,3.189.803,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,3189803
Pinterest Inc,4.943.539,Verenigde Staten,Communications,Aandelen,4943539
Piraeus Financial Holdings SA,4.296.689,Griekenland,Financial,Aandelen,4296689
Playtech Plc,1.301.808,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,1301808
PNC Financial Services Group Inc/The,17.237.795,Verenigde Staten,Financial,Aandelen,17237795
PNC Financial Services Group Inc/The,4.582.886,Verenigde Staten,Financial,Bedrijfsobligaties,4582886
Pool Corp,2.555.121,Verenigde Staten,"Consumer, cyclical",Aandelen,2555121
Pop Mart International Group Ltd,11.439.726,China,"Consumer, cyclical",Aandelen,11439726
Post Holdings Inc,21.281.553,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,21281553
Poste Italiane SpA,1.087.998,Italië,Industrial,Aandelen,1087998
Pou Chen Corp,1.454.961,Taiwan,"Consumer, cyclical",Aandelen,1454961
Power Corp of Canada,5.043.511,Canada,Financial,Aandelen,5043511
Power Finance Corp Ltd,4.080.060,India,Financial,Aandelen,4080060
Power Grid Corp of India Ltd,9.841.964,India,Utilities,Aandelen,9841964
Powszechna Kasa Oszczednosci Bank Polski SA,10.001.297,Polen,Financial,Aandelen,10001297
Powszechny Zaklad Ubezpieczen SA,6.076.752,Polen,Financial,Aandelen,6076752
PPB Group Bhd,1.046.615,Maleisië,"Consumer, non-cyclical",Aandelen,1046615
PPG Industries Inc,36.131.051,Verenigde Staten,Basic materials,Bedrijfsobligaties,36131051
PPG Industries Inc,6.048.804,Verenigde Staten,Basic materials,Aandelen,6048804
President Chain Store Corp,3.201.523,Taiwan,"Consumer, cyclical",Aandelen,3201523
Press Metal Aluminium Holdings Bhd,2.632.394,Maleisië,Basic materials,Aandelen,2632394
Prestige Brands Inc,12.862.178,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,12862178
Primo Water Holdings Inc / Triton Water Holdings Inc,4.680.717,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4680717
Principal Financial Group Inc,4.246.665,Verenigde Staten,Financial,Aandelen,4246665
Pro Medicus Ltd,2.527.784,Australië,Technology,Aandelen,2527784
Procter & Gamble Co/The,86.783.898,Verenigde Staten,"Consumer, non-cyclical",Aandelen,86783898
Procter & Gamble Co/The,35.378.329,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,35378329
Progressive Corp/The,1.886.953,Verenigde Staten,Financial,Bedrijfsobligaties,1886953
Progressive Corp/The,36.346.703,Verenigde Staten,Financial,Aandelen,36346703
Prologis Euro Finance LLC,36.106.090,Verenigde Staten,Financial,Bedrijfsobligaties,36106090
Prologis International Funding II SA,8.701.169,Luxemburg,Financial,Bedrijfsobligaties,8701169
Prologis LP,1.732.812,Verenigde Staten,Financial,Bedrijfsobligaties,1732812
Prosus NV,8.160.805,China,Communications,Aandelen,8160805
Proximus SADP,12.016.010,België,Communications,Bedrijfsobligaties,12016010
Prudential Financial Inc,1.748.174,Verenigde Staten,Financial,Bedrijfsobligaties,1748174
Prudential Financial Inc,8.796.653,Verenigde Staten,Financial,Aandelen,8796653
Prudential PLC,3.657.868,Hongkong,Financial,Aandelen,3657868
Prysmian SpA,8.100.945,Italië,Industrial,Bedrijfsobligaties,8100945
Prysmian SpA,2.211.814,Italië,Industrial,Aandelen,2211814
PTC Inc,10.013.578,Verenigde Staten,Technology,Bedrijfsobligaties,10013578
PTC Inc,5.075.577,Verenigde Staten,Technology,Aandelen,5075577
Public Bank Bhd,8.271.450,Maleisië,Financial,Aandelen,8271450
Public Service Co of Colorado,1.951.132,Verenigde Staten,Utilities,Bedrijfsobligaties,1951132
Public Service Co of Oklahoma,3.422.559,Verenigde Staten,Utilities,Bedrijfsobligaties,3422559
Public Service Electric and Gas Co,1.871.155,Verenigde Staten,Utilities,Bedrijfsobligaties,1871155
Public Service Enterprise Group Inc,6.793.594,Verenigde Staten,Utilities,Bedrijfsobligaties,6793594
Public Service Enterprise Group Inc,9.742.534,Verenigde Staten,Utilities,Aandelen,9742534
Public Storage Operating Co,3.901.232,Verenigde Staten,Financial,Bedrijfsobligaties,3901232
Publicis Groupe SA,11.988.321,Frankrijk,Communications,Aandelen,11988321
Publicis Groupe SA,4.694.677,Frankrijk,Communications,Bedrijfsobligaties,4694677
PulteGroup Inc,4.938.656,Verenigde Staten,"Consumer, cyclical",Aandelen,4938656
Punjab National Bank,1.468.990,India,Financial,Aandelen,1468990
Pure Storage Inc,4.140.011,Verenigde Staten,Technology,Aandelen,4140011
Purple Protected Asset,4.351.564,Luxemburg,Financial,Bedrijfsobligaties,4351564
Q-Park Holding I BV,3.140.821,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,3140821
Qantas Airways Ltd,1.227.268,Australië,"Consumer, cyclical",Aandelen,1227268
QBE Insurance Group Ltd,5.407.064,Australië,Financial,Aandelen,5407064
QIAGEN NV,1.156.718,Verenigde Staten,"Consumer, non-cyclical",Aandelen,1156718
Qifu Technology Inc,2.714.964,China,Financial,Aandelen,2714964
QL Resources Bhd,1.084.921,Maleisië,"Consumer, non-cyclical",Aandelen,1084921
QUALCOMM Inc,40.888.107,Verenigde Staten,Technology,Aandelen,40888107
QUALCOMM Inc,1.448.884,Verenigde Staten,Technology,Bedrijfsobligaties,1448884
Quanta Computer Inc,14.008.962,Taiwan,Technology,Aandelen,14008962
Quanta Services Inc,13.004.844,Verenigde Staten,"Consumer, non-cyclical",Aandelen,13004844
Quatrim SAS,2.515.329,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,2515329
Quest Diagnostics Inc,2.896.184,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2896184
Quest Diagnostics Inc,4.614.204,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4614204
Quikrete Holdings Inc,3.705.474,Verenigde Staten,Industrial,Bedrijfsobligaties,3705474
QXO Building Products Inc,5.324.221,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,5324221
Raiffeisen Bank International AG,17.801.369,Oostenrijk,Financial,Bedrijfsobligaties,17801369
Raiffeisen Schweiz Genossenschaft,25.419.076,Zwitserland,Financial,Bedrijfsobligaties,25419076
Rakuten Group Inc,1.960.038,Japan,Communications,Aandelen,1960038
