Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
(blank),225.478,(leeg),Industrial,Aandelen,225478
1011778 BC ULC / New Red Finance Inc,32.087.956,Canada,"Consumer, cyclical",Bedrijfsobligaties,32087956
1261229 BC Ltd,3.714.477,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3714477
180 Medical Inc,2.571.215,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,2571215
360 Security Technology Inc,337.952,China,Communications,Aandelen,337952
37 Interactive Entertainment Network Technology Group Co Ltd,203.888,China,Technology,Aandelen,203888
3i Group PLC,10.511.355,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,10511355
3M Co,15.511.451,Verenigde Staten,Industrial,Aandelen,15511451
3M Co,7.988.925,Verenigde Staten,Industrial,Bedrijfsobligaties,7988925
3SBio Inc,2.924.767,China,"Consumer, non-cyclical",Aandelen,2924767
A2A SpA,9.905.846,Italië,Utilities,Bedrijfsobligaties,9905846
AAC Technologies Holdings Inc,1.674.512,China,Industrial,Aandelen,1674512
AAR Escrow Issuer LLC,2.657.877,Verenigde Staten,Industrial,Bedrijfsobligaties,2657877
ABB Finance BV,1.615.278,Zwitserland,Industrial,Bedrijfsobligaties,1615278
ABB India Ltd,1.952.271,India,Industrial,Aandelen,1952271
ABB Ltd,14.688.059,Zwitserland,Industrial,Aandelen,14688059
Abbott Laboratories,35.379.626,Verenigde Staten,"Consumer, non-cyclical",Aandelen,35379626
AbbVie Inc,76.062.040,Verenigde Staten,"Consumer, non-cyclical",Aandelen,76062040
AbbVie Inc,12.294.972,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,12294972
Abertis France SAS,33.773.071,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,33773071
Abertis Infraestructuras Finance BV,31.810.840,Spanje,Industrial,Bedrijfsobligaties,31810840
Abertis Infraestructuras SA,17.419.796,Spanje,"Consumer, non-cyclical",Bedrijfsobligaties,17419796
ABN AMRO Bank NV,1.668.485,Nederland,Financial,Aandelen,1668485
ABN AMRO Bank NV,27.136.536,Nederland,Financial,Bedrijfsobligaties,27136536
Absa Group Ltd,6.482.838,Zuid-Africa,Financial,Aandelen,6482838
Abu Dhabi Islamic Bank PJSC,4.501.682,Verenigde Arabische Emiraten,Financial,Aandelen,4501682
Acadia Healthcare Co Inc,8.212.886,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,8212886
Accenture PLC,24.353.771,Verenigde Staten,Technology,Aandelen,24353771
Acciona SA,731.452,Spanje,Industrial,Aandelen,731452
Accor SA,8.759.860,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,8759860
Accor SA,1.059.329,Frankrijk,"Consumer, cyclical",Aandelen,1059329
Accton Technology Corp,10.166.183,Taiwan,Communications,Aandelen,10166183
ACEA SpA,5.061.523,Italië,Utilities,Bedrijfsobligaties,5061523
Acef Holding SCA,23.012.440,Luxemburg,Financial,Bedrijfsobligaties,23012440
Achmea Bank NV,6.004.818,Nederland,Financial,Bedrijfsobligaties,6004818
Achmea BV,5.983.612,Nederland,Financial,Bedrijfsobligaties,5983612
Acushnet Co,4.963.025,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4963025
AddTech AB,1.010.311,Zweden,"Consumer, cyclical",Aandelen,1010311
adidas AG,3.168.367,Duitsland,"Consumer, cyclical",Aandelen,3168367
Adient Global Holdings Ltd,6.082.400,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6082400
Adler Pelzer Holding GmbH,2.682.281,Duitsland,"Consumer, cyclical",Bedrijfsobligaties,2682281
Admiral Group PLC,11.760.493,Verenigd Koninkrijk,Financial,Aandelen,11760493
Adobe Inc,20.335.429,Verenigde Staten,Technology,Aandelen,20335429
ADT Security Corp/The,6.055.280,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,6055280
Advanced Drainage Systems Inc,9.721.890,Verenigde Staten,Industrial,Bedrijfsobligaties,9721890
Advanced Info Service PCL,6.587.098,Thailand,Communications,Aandelen,6587098
Advanced Micro Devices Inc,90.384.927,Verenigde Staten,Technology,Aandelen,90384927
Advantage Sales & Marketing Inc,5.466.798,Verenigde Staten,Communications,Bedrijfsobligaties,5466798
Advantech Co Ltd,1.815.879,Taiwan,Technology,Aandelen,1815879
Advantest Corp,24.300.152,Japan,Technology,Aandelen,24300152
Adyen NV,8.314.615,Nederland,"Consumer, non-cyclical",Aandelen,8314615
AECOM,2.162.608,Verenigde Staten,Industrial,Aandelen,2162608
AECOM,13.589.783,Verenigde Staten,Industrial,Bedrijfsobligaties,13589783
Aegon Ltd,1.106.168,Verenigde Staten,Financial,Aandelen,1106168
Aena SME SA,15.813.589,Spanje,Industrial,Bedrijfsobligaties,15813589
Aena SME SA,2.595.205,Spanje,Industrial,Aandelen,2595205
Aeon Co Ltd,5.751.059,Japan,"Consumer, non-cyclical",Aandelen,5751059
AerCap Holdings NV,2.970.170,Ierland,Financial,Aandelen,2970170
Aeroporti di Roma SpA,13.353.867,Italië,Industrial,Bedrijfsobligaties,13353867
Aeroports de Paris SA,24.158.319,Frankrijk,Industrial,Bedrijfsobligaties,24158319
Aeroports de Paris SA,486.704,Frankrijk,Industrial,Aandelen,486704
Aflac Inc,11.104.495,Verenigde Staten,Financial,Aandelen,11104495
AGC Inc,1.709.656,Japan,Industrial,Aandelen,1709656
AGCO International Holdings BV,5.678.100,Verenigde Staten,Industrial,Bedrijfsobligaties,5678100
Ageas SA/NV,1.254.065,België,Financial,Aandelen,1254065
Agilent Technologies Inc,6.378.013,Verenigde Staten,"Consumer, non-cyclical",Aandelen,6378013
AIA Group Ltd,28.813.401,Hongkong,Financial,Aandelen,28813401
AIB Group PLC,14.417.933,Ierland,Financial,Aandelen,14417933
AIB Group PLC,5.759.923,Ierland,Financial,Bedrijfsobligaties,5759923
Aier Eye Hospital Group Co Ltd,681.978,China,"Consumer, non-cyclical",Aandelen,681978
Air Canada,1.344.958,Canada,"Consumer, cyclical",Bedrijfsobligaties,1344958
Air France-KLM,14.455.824,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,14455824
Air Liquide Finance SA,9.429.972,Frankrijk,Basic materials,Bedrijfsobligaties,9429972
Air Liquide SA,24.547.267,Frankrijk,Basic materials,Aandelen,24547267
Air Products and Chemicals Inc,28.950.056,Verenigde Staten,Basic materials,Bedrijfsobligaties,28950056
Airports of Thailand PCL,4.012.067,Thailand,Industrial,Aandelen,4012067
Airtac International Group,2.480.084,China,Industrial,Aandelen,2480084
Aisin Corp,1.774.107,Japan,"Consumer, cyclical",Aandelen,1774107
Ajinomoto Co Inc,6.217.570,Japan,"Consumer, non-cyclical",Aandelen,6217570
Akbank TAS,2.555.910,Turkije,Financial,Aandelen,2555910
Akzo Nobel NV,5.851.066,Nederland,Basic materials,Bedrijfsobligaties,5851066
Akzo Nobel NV,1.128.697,Nederland,Basic materials,Aandelen,1128697
Al Rajhi Bank,30.646.683,Saoedi-Arabië,Financial,Aandelen,30646683
Albertsons Cos Inc,1.379.948,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,1379948
Albertsons Cos Inc / Safeway Inc / New Albertsons LP / Albertsons LLC,15.177.221,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,15177221
Albion Financing 1 SARL / Aggreko Holdings Inc,2.491.028,Luxemburg,"Consumer, non-cyclical",Bedrijfsobligaties,2491028
Alcon AG,4.336.666,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4336666
Alcon Finance BV,5.676.511,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5676511
Alexandrite Lake Lux Holdings Sarl,2.481.763,Luxemburg,Financial,Bedrijfsobligaties,2481763
Alfa Laval AB,1.798.048,Zweden,Industrial,Aandelen,1798048
Aliaxis Holdings SA,11.323.390,België,Industrial,Bedrijfsobligaties,11323390
Alibaba Group Holding Ltd,64.799.337,China,Communications,Aandelen,64799337
Alibaba Health Information Technology Ltd,1.772.487,China,"Consumer, cyclical",Aandelen,1772487
Alimentation Couche-Tard Inc,17.413.981,Canada,"Consumer, cyclical",Bedrijfsobligaties,17413981
Alkem Laboratories Ltd,1.195.181,India,"Consumer, non-cyclical",Aandelen,1195181
Allegro.eu SA,2.640.234,Polen,Communications,Aandelen,2640234
Alliander NV,48.019.111,Nederland,Utilities,Bedrijfsobligaties,48019111
Alliant Energy Corp,3.530.639,Verenigde Staten,Utilities,Aandelen,3530639
Allianz SE,34.059.125,Duitsland,Financial,Aandelen,34059125
Allison Transmission Inc,1.189.346,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1189346
Allstate Corp/The,10.690.913,Verenigde Staten,Financial,Aandelen,10690913
Alpha Bank SA,4.420.273,Griekenland,Financial,Aandelen,4420273
Alphabet Inc,38.085.654,Verenigde Staten,Communications,Bedrijfsobligaties,38085654
Alphabet Inc,645.823.368,Verenigde Staten,Communications,Aandelen,645823368
alstria Sarl,7.387.175,Duitsland,Financial,Bedrijfsobligaties,7387175
AltaGas Ltd,1.913.136,Canada,Utilities,Aandelen,1913136
Amadeus IT Group SA,11.354.596,Spanje,"Consumer, cyclical",Bedrijfsobligaties,11354596
Amadeus IT Group SA,14.445.547,Spanje,"Consumer, cyclical",Aandelen,14445547
Amazon.com Inc,366.133.671,Verenigde Staten,Communications,Aandelen,366133671
Amber Finco PLC,5.465.099,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5465099
Ambev SA,7.510.365,Brazilië,"Consumer, non-cyclical",Aandelen,7510365
Amcor PLC,3.468.344,Verenigde Staten,Industrial,Aandelen,3468344
Amcor UK Finance PLC,24.928.782,Australië,Industrial,Bedrijfsobligaties,24928782
America Movil SAB de CV,12.712.479,Mexico,Communications,Aandelen,12712479
American Airlines Inc,1.708.919,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1708919
American Airlines Inc/AAdvantage Loyalty IP Ltd,8.128.806,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,8128806
American Axle & Manufacturing Inc,3.035.783,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3035783
American Electric Power Co Inc,14.132.454,Verenigde Staten,Utilities,Aandelen,14132454
American Express Co,40.883.892,Verenigde Staten,Financial,Aandelen,40883892
American Express Co,5.977.827,Verenigde Staten,Financial,Bedrijfsobligaties,5977827
American Honda Finance Corp,47.715.110,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,47715110
American International Group Inc,8.553.238,Verenigde Staten,Financial,Aandelen,8553238
American Medical Systems Europe BV,12.398.086,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,12398086
American Tower Corp,34.450.614,Verenigde Staten,Financial,Bedrijfsobligaties,34450614
Ameriprise Financial Inc,8.285.927,Verenigde Staten,Financial,Aandelen,8285927
AmeriTex HoldCo Intermediate LLC,4.820.176,Verenigde Staten,Industrial,Bedrijfsobligaties,4820176
AMETEK Inc,29.457.105,Verenigde Staten,Industrial,Aandelen,29457105
Amgen Inc,37.385.818,Verenigde Staten,"Consumer, non-cyclical",Aandelen,37385818
Amkor Technology Inc,8.799.846,Verenigde Staten,Technology,Bedrijfsobligaties,8799846
Amman Mineral Internasional PT,2.487.179,Indonesië,Basic materials,Aandelen,2487179
AMMB Holdings Bhd,2.242.034,Maleisië,Financial,Aandelen,2242034
AMN Healthcare Inc,12.527.985,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,12527985
Amorepacific Corp,1.470.760,Zuid-Korea,"Consumer, non-cyclical",Aandelen,1470760
Amphenol Corp,44.689.980,Verenigde Staten,Industrial,Aandelen,44689980
Amprion GmbH,14.295.665,Duitsland,Utilities,Bedrijfsobligaties,14295665
ams-OSRAM AG,4.322.880,Oostenrijk,Technology,Bedrijfsobligaties,4322880
Amundi SA,605.504,Frankrijk,Financial,Aandelen,605504
ANA Holdings Inc,706.723,Japan,"Consumer, cyclical",Aandelen,706723
Analog Devices Inc,73.866.354,Verenigde Staten,Technology,Aandelen,73866354
Anglogold Ashanti Plc,27.074.836,Australië,Basic materials,Aandelen,27074836
Anheuser-Busch InBev SA/NV,8.033.355,België,"Consumer, non-cyclical",Aandelen,8033355
Anheuser-Busch InBev SA/NV,46.155.503,België,"Consumer, non-cyclical",Bedrijfsobligaties,46155503
Anker Innovations Technology Co Ltd,135.923,China,"Consumer, cyclical",Aandelen,135923
ANTA Sports Products Ltd,6.844.718,China,"Consumer, cyclical",Aandelen,6844718
ANZ Group Holdings Ltd,18.159.708,Australië,Financial,Aandelen,18159708
ANZ New Zealand Int'l Ltd/London,9.267.372,Nieuw-Zeeland,Financial,Bedrijfsobligaties,9267372
Aon PLC,22.898.835,Verenigde Staten,Financial,Aandelen,22898835
AP Moller - Maersk A/S,2.054.118,Verenigde Staten,Industrial,Aandelen,2054118
AP Moller - Maersk A/S,8.382.481,Verenigde Staten,Industrial,Bedrijfsobligaties,8382481
APA Group,2.191.780,Australië,Energy,Aandelen,2191780
APi Group DE Inc,834.048,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,834048
APL Apollo Tubes Ltd,2.142.342,India,Industrial,Aandelen,2142342
APLD ComputeCo 2 LLC,5.119.094,Verenigde Staten,Communications,Bedrijfsobligaties,5119094
APLD ComputeCo LLC,6.741.075,Verenigde Staten,Communications,Bedrijfsobligaties,6741075
Apollo Global Management Inc,8.673.296,Verenigde Staten,Financial,Aandelen,8673296
Apollo Hospitals Enterprise Ltd,4.680.938,India,"Consumer, non-cyclical",Aandelen,4680938
Apple Inc,19.447.450,Verenigde Staten,Technology,Bedrijfsobligaties,19447450
Apple Inc,481.810.249,Verenigde Staten,Technology,Aandelen,481810249
Applied Materials Inc,54.893.456,Verenigde Staten,Technology,Aandelen,54893456
AppLovin Corp,18.110.002,Verenigde Staten,Communications,Aandelen,18110002
APRR SA,58.263.981,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,58263981
Aptiv PLC,3.046.935,Verenigde Staten,"Consumer, cyclical",Aandelen,3046935
Arab National Bank,2.826.217,Saoedi-Arabië,Financial,Aandelen,2826217
Aramark,10.920.537,Verenigde Staten,"Consumer, cyclical",Aandelen,10920537
Aramark International Finance Sarl,6.108.053,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,6108053
Aramark Services Inc,1.740.031,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,1740031
Arca Continental SAB de CV,2.967.673,Mexico,"Consumer, non-cyclical",Aandelen,2967673
Arcadis NV,4.379.910,Nederland,Industrial,Bedrijfsobligaties,4379910
Arch Capital Group Ltd,7.074.535,Verenigde Staten,Financial,Aandelen,7074535
Archer-Daniels-Midland Co,6.851.357,Verenigde Staten,"Consumer, non-cyclical",Aandelen,6851357
Arcosa Inc,6.512.800,Verenigde Staten,Industrial,Bedrijfsobligaties,6512800
Ardagh Metal Packaging Finance USA LLC / Ardagh Metal Packaging Finance PLC,16.194.059,Verenigde Staten,Industrial,Bedrijfsobligaties,16194059
Argenta Spaarbank NV,10.150.448,België,Financial,Bedrijfsobligaties,10150448
Argentum Netherlands BV for Givaudan SA,1.135.737,Zwitserland,Basic materials,Bedrijfsobligaties,1135737
Arista Networks Inc,25.825.679,Verenigde Staten,Communications,Aandelen,25825679
Arkema SA,9.478.365,Frankrijk,Basic materials,Bedrijfsobligaties,9478365
Aroundtown Finance Sarl,21.847.776,Duitsland,Financial,Bedrijfsobligaties,21847776
Aroundtown SA,32.205.522,Duitsland,Financial,Bedrijfsobligaties,32205522
Arsenal AIC Parent LLC,4.896.629,Verenigde Staten,Basic materials,Bedrijfsobligaties,4896629
Arthur J Gallagher & Co,17.229.783,Verenigde Staten,Financial,Aandelen,17229783
Asahi Group Holdings Ltd,3.552.131,Japan,"Consumer, non-cyclical",Aandelen,3552131
Asahi Group Holdings Ltd,25.922.728,Japan,"Consumer, non-cyclical",Bedrijfsobligaties,25922728
Asahi Kasei Corp,2.900.221,Japan,Basic materials,Aandelen,2900221
ASB Bank Ltd,13.203.818,Nieuw-Zeeland,Financial,Bedrijfsobligaties,13203818
Asbury Automotive Group Inc,15.359.688,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,15359688
ASE Technology Holding Co Ltd,14.340.052,Taiwan,Technology,Aandelen,14340052
Aselsan Elektronik Sanayi Ve Ticaret AS,5.548.677,Turkije,Industrial,Aandelen,5548677
ASGN Inc,2.309.507,Verenigde Staten,Technology,Bedrijfsobligaties,2309507
Ashland Services BV,8.176.745,Verenigde Staten,Basic materials,Bedrijfsobligaties,8176745
Asia Cement Corp,1.456.358,Taiwan,Industrial,Aandelen,1456358
Asia Vital Components Co Ltd,8.697.777,Taiwan,Technology,Aandelen,8697777
Asian Paints Ltd,4.861.564,India,Basic materials,Aandelen,4861564
Asics Corp,4.269.285,Japan,"Consumer, cyclical",Aandelen,4269285
ASM International NV,4.065.971,Nederland,Technology,Aandelen,4065971
ASML Holding NV,123.039.252,Nederland,Technology,Aandelen,123039252
ASN Bank NV,30.038.548,Nederland,Financial,Bedrijfsobligaties,30038548
ASPEED Technology Inc,4.357.168,Taiwan,Technology,Aandelen,4357168
ASR Nederland NV,16.179.605,Nederland,Financial,Bedrijfsobligaties,16179605
ASR Nederland NV,1.175.966,Nederland,Financial,Aandelen,1175966
Assa Abloy AB,18.057.102,Zweden,Industrial,Aandelen,18057102
Astellas Pharma Inc,7.108.859,Japan,"Consumer, non-cyclical",Aandelen,7108859
ASTM SpA,12.394.660,Italië,"Consumer, non-cyclical",Bedrijfsobligaties,12394660
Astral Ltd,1.449.675,India,Industrial,Aandelen,1449675
Astrazeneca Finance LLC,3.305.206,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,3305206
AstraZeneca PLC,84.590.996,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,84590996
AstraZeneca PLC,25.799.576,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,25799576
Asustek Computer Inc,5.112.058,Taiwan,Technology,Aandelen,5112058
ASX Ltd,1.742.971,Australië,Financial,Aandelen,1742971
AT&T Inc,73.904.317,Verenigde Staten,Communications,Bedrijfsobligaties,73904317
AT&T Inc,41.351.133,Verenigde Staten,Communications,Aandelen,41351133
ATI Inc,3.114.182,Verenigde Staten,Industrial,Bedrijfsobligaties,3114182
Atlas Copco AB,28.802.912,Zweden,Industrial,Aandelen,28802912
Atlas Copco Finance DAC,3.578.667,Zweden,Industrial,Bedrijfsobligaties,3578667
Atlassian Corp,2.268.445,Verenigde Staten,Technology,Aandelen,2268445
Atmos Energy Corp,5.797.470,Verenigde Staten,Utilities,Aandelen,5797470
Atos SE,15.187.474,Frankrijk,Technology,Bedrijfsobligaties,15187474
ATS Corp,3.514.891,Canada,Industrial,Bedrijfsobligaties,3514891
AU Small Finance Bank Ltd,2.060.231,India,Financial,Aandelen,2060231
Auckland International Airport Ltd,1.878.731,Nieuw-Zeeland,Industrial,Aandelen,1878731
Aurizon Network Pty Ltd,7.393.549,Australië,Industrial,Bedrijfsobligaties,7393549
Ausgrid Finance Pty Ltd,6.835.505,Australië,Utilities,Bedrijfsobligaties,6835505
AusNet Services Holdings Pty Ltd,11.480.281,Australië,Utilities,Bedrijfsobligaties,11480281
Australia & New Zealand Banking Group Ltd,4.267.253,Australië,Financial,Bedrijfsobligaties,4267253
Australia Pacific Airports Melbourne Pty Ltd,24.319.481,Australië,Industrial,Bedrijfsobligaties,24319481
Autodesk Inc,9.930.259,Verenigde Staten,Technology,Aandelen,9930259
Automatic Data Processing Inc,16.228.831,Verenigde Staten,"Consumer, non-cyclical",Aandelen,16228831
Autoroutes du Sud de la France SA,34.381.951,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,34381951
Autotrader Group PLC,629.147,Verenigd Koninkrijk,Communications,Aandelen,629147
AutoZone Inc,11.055.032,Verenigde Staten,"Consumer, cyclical",Aandelen,11055032
Avantor Funding Inc,16.269.328,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,16269328
Avenue Supermarts Ltd,3.750.181,India,"Consumer, non-cyclical",Aandelen,3750181
Avery Dennison Corp,4.900.559,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4900559
Avient Corp,8.475.098,Verenigde Staten,Industrial,Bedrijfsobligaties,8475098
Avis Budget Car Rental LLC / Avis Budget Finance Inc,2.389.194,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2389194
Avis Budget Finance Plc,10.309.476,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,10309476
Aviva PLC,2.495.216,Verenigd Koninkrijk,Financial,Aandelen,2495216
Avolta AG,587.426,Zwitserland,"Consumer, cyclical",Aandelen,587426
AXA SA,40.427.167,Frankrijk,Financial,Aandelen,40427167
AXA SA,15.652.755,Frankrijk,Financial,Bedrijfsobligaties,15652755
Axalta Coating Systems Dutch Holding B BV,2.560.743,Verenigde Staten,Basic materials,Bedrijfsobligaties,2560743
Axalta Coating Systems LLC,824.925,Verenigde Staten,Basic materials,Bedrijfsobligaties,824925
Axia Energia,11.806.021,Brazilië,Utilities,Aandelen,11806021
Axis Bank Ltd,15.284.497,India,Financial,Aandelen,15284497
Axon Enterprise Inc,5.376.200,Verenigde Staten,Industrial,Bedrijfsobligaties,5376200
Axon Enterprise Inc,6.027.929,Verenigde Staten,Industrial,Aandelen,6027929
Ayvens SA,15.815.131,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,15815131
Azelis Finance NV,15.268.687,België,"Consumer, cyclical",Bedrijfsobligaties,15268687
B3 SA - Brasil Bolsa Balcao,10.225.941,Brazilië,Financial,Aandelen,10225941
Baidu Inc,16.629.306,China,Communications,Aandelen,16629306
Bajaj Auto Ltd,3.455.317,India,"Consumer, cyclical",Aandelen,3455317
Bajaj Finance Ltd,12.933.107,India,Financial,Aandelen,12933107
Balder Finland Oyj,16.332.794,Zweden,Financial,Bedrijfsobligaties,16332794
Balkrishna Industries Ltd,1.258.590,India,"Consumer, cyclical",Aandelen,1258590
Ball Corp,34.145.383,Verenigde Staten,Industrial,Bedrijfsobligaties,34145383
Ball Corp,17.045.401,Verenigde Staten,Industrial,Aandelen,17045401
Banca Mediolanum SpA,518.141,Italië,Financial,Aandelen,518141
Banca Monte dei Paschi di Siena SpA,6.244.214,Italië,Financial,Bedrijfsobligaties,6244214
Banco Bilbao Vizcaya Argentaria SA,40.776.413,Spanje,Financial,Aandelen,40776413
Banco BPM SpA,5.192.695,Italië,Financial,Bedrijfsobligaties,5192695
Banco BPM SpA,1.810.393,Italië,Financial,Aandelen,1810393
Banco Bradesco SA,13.194.207,Brazilië,Financial,Aandelen,13194207
Banco Comercial Portugues SA,16.991.204,Portugal,Financial,Bedrijfsobligaties,16991204
Banco de Chile,4.778.030,Chili,Financial,Aandelen,4778030
Banco de Credito e Inversiones,3.131.116,Chili,Financial,Aandelen,3131116
Banco de Sabadell SA,2.245.448,Spanje,Financial,Aandelen,2245448
Banco de Sabadell SA,12.211.275,Spanje,Financial,Bedrijfsobligaties,12211275
Banco do Brasil SA,3.909.813,Brazilië,Financial,Aandelen,3909813
Banco Santander Chile,2.921.134,Chili,Financial,Aandelen,2921134
Banco Santander SA,19.540.812,Spanje,Financial,Aandelen,19540812
Banco Santander SA,37.432.470,Spanje,Financial,Bedrijfsobligaties,37432470
Bandai Namco Holdings Inc,3.563.141,Japan,"Consumer, cyclical",Aandelen,3563141
Bangkok Dusit Medical Services PCL,3.646.758,Thailand,"Consumer, non-cyclical",Aandelen,3646758
Bank Al-Jazira,1.155.718,Saoedi-Arabië,Financial,Aandelen,1155718
Bank AlBilad,3.022.401,Saoedi-Arabië,Financial,Aandelen,3022401
Bank Central Asia Tbk PT,11.941.207,Indonesië,Financial,Aandelen,11941207
Bank Mandiri Persero Tbk PT,5.499.779,Indonesië,Financial,Aandelen,5499779
Bank Millennium SA,1.427.946,Polen,Financial,Aandelen,1427946
Bank Negara Indonesia Persero Tbk PT,1.673.608,Indonesië,Financial,Aandelen,1673608
Bank of America Corp,110.609.908,Verenigde Staten,Financial,Aandelen,110609908
Bank of America Corp,19.931.690,Verenigde Staten,Financial,Bedrijfsobligaties,19931690
Bank of Baroda,1.644.138,India,Financial,Aandelen,1644138
Bank of Ireland Group PLC,2.046.156,Ierland,Financial,Aandelen,2046156
Bank of Ireland Group PLC,14.936.573,Ierland,Financial,Bedrijfsobligaties,14936573
Bank of Montreal,23.391.214,Canada,Financial,Bedrijfsobligaties,23391214
Bank of Montreal,19.359.702,Canada,Financial,Aandelen,19359702
Bank of New York Mellon Corp/The,16.936.435,Verenigde Staten,Financial,Aandelen,16936435
Bank of New Zealand,13.257.017,Nieuw-Zeeland,Financial,Bedrijfsobligaties,13257017
Bank of Nova Scotia/The,17.017.345,Canada,Financial,Aandelen,17017345
Bank of Nova Scotia/The,120.138,Canada,Financial,Bedrijfsobligaties,120138
Bank of the Philippine Islands,2.024.669,Filipijnen,Financial,Aandelen,2024669
Bank Polska Kasa Opieki SA,5.836.828,Polen,Financial,Aandelen,5836828
Bank Rakyat Indonesia Persero Tbk PT,7.179.201,Indonesië,Financial,Aandelen,7179201
Bankinter SA,1.211.187,Spanje,Financial,Aandelen,1211187
Bankinter SA,8.430.510,Spanje,Financial,Bedrijfsobligaties,8430510
Banque Cantonale Vaudoise,559.694,Zwitserland,Financial,Aandelen,559694
Banque Federative du Credit Mutuel SA,32.881.293,Frankrijk,Financial,Bedrijfsobligaties,32881293
Banque Saudi Fransi,3.542.864,Saoedi-Arabië,Financial,Aandelen,3542864
Barclays PLC,19.877.573,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,19877573
Barclays PLC,8.670.444,Verenigd Koninkrijk,Financial,Aandelen,8670444
Barratt Redrow PLC,544.461,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,544461
BASF SE,18.089.841,Duitsland,Basic materials,Bedrijfsobligaties,18089841
Bath & Body Works Inc,2.850.324,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2850324
Baxter International Inc,4.453.793,Verenigde Staten,"Consumer, non-cyclical",Aandelen,4453793
Bayer AG,58.100.194,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,58100194
Bayerische Motoren Werke AG,3.649.899,Duitsland,"Consumer, cyclical",Aandelen,3649899
BB Seguridade Participacoes SA,2.467.161,Brazilië,Financial,Aandelen,2467161
BCE Inc,342.672,Canada,Communications,Aandelen,342672
BDO Unibank Inc,2.521.646,Filipijnen,Financial,Aandelen,2521646
BE Semiconductor Industries NV,7.465.794,Nederland,Technology,Aandelen,7465794
BE Semiconductor Industries NV,6.163.617,Nederland,Technology,Bedrijfsobligaties,6163617
Beach Acquisition Bidco LLC,4.526.157,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4526157
Becton Dickinson & Co,8.787.522,Verenigde Staten,"Consumer, non-cyclical",Aandelen,8787522
Becton Dickinson & Co,12.527.591,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,12527591
Becton Dickinson Euro Finance Sarl,42.722.329,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,42722329
Beiersdorf AG,1.020.429,Duitsland,"Consumer, non-cyclical",Aandelen,1020429
Beijer Ref AB,603.976,Zweden,Industrial,Aandelen,603976
Beijing Kingsoft Office Software Inc,293.430,China,Technology,Aandelen,293430
Beijing Roborock Technology Co Ltd,216.938,China,"Consumer, cyclical",Aandelen,216938
Belden Inc,13.717.981,Verenigde Staten,Industrial,Bedrijfsobligaties,13717981
Belfius Bank SA,17.457.641,België,Financial,Bedrijfsobligaties,17457641
