Bedrijfsnaam Aflopend sorteren,Bedrag in €,Land,Sector,Type,Bedrag in € (num)
NatWest Group PLC,23.744.039,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,23744039
NatWest Markets PLC,9.569.605,Verenigd Koninkrijk,Financial,Bedrijfsobligaties,9569605
NAVER Corp,13.850.496,Zuid-Korea,Communications,Aandelen,13850496
NCL Corp Ltd,5.075.739,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,5075739
NEC Corp,10.052.385,Japan,Technology,Aandelen,10052385
Nedbank Group Ltd,4.090.536,Zuid-Africa,Financial,Aandelen,4090536
Nederlandse Gasunie NV,24.969.514,Nederland,Utilities,Bedrijfsobligaties,24969514
Nemetschek SE,6.614.691,Duitsland,Technology,Aandelen,6614691
Neogen Food Safety Corp,3.058.050,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,3058050
NESCO Holdings II Inc,2.758.032,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,2758032
Nestle Finance International Ltd,25.582.336,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,25582336
Nestle India Ltd,5.925.328,India,"Consumer, non-cyclical",Aandelen,5925328
Nestle Malaysia Bhd,1.425.613,Maleisië,"Consumer, non-cyclical",Aandelen,1425613
NetApp Inc,4.411.530,Verenigde Staten,Technology,Aandelen,4411530
NetEase Inc,28.351.225,China,Technology,Aandelen,28351225
Netflix Inc,77.205.806,Verenigde Staten,Communications,Aandelen,77205806
New Gold Inc,1.377.363,Canada,Basic materials,Bedrijfsobligaties,1377363
New Immo Holding SA,28.808.326,Frankrijk,Financial,Bedrijfsobligaties,28808326
New Oriental Education & Technology Group Inc,4.448.894,China,"Consumer, non-cyclical",Aandelen,4448894
Newell Brands Inc,7.230.143,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,7230143
Newmont Corp,21.920.920,Verenigde Staten,Basic materials,Aandelen,21920920
News Corp,1.820.116,Verenigde Staten,Communications,Aandelen,1820116
News Corp,3.347.989,Verenigde Staten,Communications,Bedrijfsobligaties,3347989
Nexans SA,7.827.281,Frankrijk,Industrial,Bedrijfsobligaties,7827281
Nexi SpA,273.352,Italië,"Consumer, non-cyclical",Aandelen,273352
Nexstar Media Inc,5.924.774,Verenigde Staten,Communications,Bedrijfsobligaties,5924774
Next PLC,2.456.493,Verenigd Koninkrijk,"Consumer, cyclical",Aandelen,2456493
NH Investment & Securities Co Ltd,1.261.807,Zuid-Korea,Financial,Aandelen,1261807
NHPC Ltd,1.116.766,India,Utilities,Aandelen,1116766
Nibe Industrier AB,663.818,Zweden,Industrial,Aandelen,663818
Nidda Healthcare Holding GmbH,2.964.049,Duitsland,"Consumer, non-cyclical",Bedrijfsobligaties,2964049
Nidec Corp,2.781.839,Japan,Industrial,Aandelen,2781839
Nien Made Enterprise Co Ltd,1.095.665,Taiwan,"Consumer, cyclical",Aandelen,1095665
Ningbo Deye Technology Co Ltd,434.820,China,Energy,Aandelen,434820
Nintendo Co Ltd,18.031.554,Japan,"Consumer, cyclical",Aandelen,18031554
Nippon Paint Holdings Co Ltd,1.512.449,Japan,Basic materials,Aandelen,1512449
Nippon Yusen KK,3.406.681,Japan,Industrial,Aandelen,3406681
Nissan Motor Co Ltd,25.178.672,Japan,"Consumer, cyclical",Bedrijfsobligaties,25178672
Nissan Motor Co Ltd,1.351.339,Japan,"Consumer, cyclical",Aandelen,1351339
Nitto Denko Corp,4.082.503,Japan,Basic materials,Aandelen,4082503
NN Group NV,2.375.449,Nederland,Financial,Aandelen,2375449
NN Group NV,6.231.713,Nederland,Financial,Bedrijfsobligaties,6231713
Nokia OYJ,3.986.008,Finland,Communications,Aandelen,3986008
Nomura Holdings Inc,6.026.932,Japan,Financial,Aandelen,6026932
Nomura Research Institute Ltd,3.535.624,Japan,Technology,Aandelen,3535624
Nongfu Spring Co Ltd,7.141.828,China,"Consumer, non-cyclical",Aandelen,7141828
Norddeutsche Landesbank-Girozentrale,8.294.704,Duitsland,Financial,Bedrijfsobligaties,8294704
Nordea Bank Abp,32.744.815,Finland,Financial,Bedrijfsobligaties,32744815
Nordea Bank Abp,6.788.304,Finland,Financial,Aandelen,6788304
Nordson Corp,20.228.711,Verenigde Staten,Industrial,Aandelen,20228711
Northern Trust Corp,5.091.669,Verenigde Staten,Financial,Aandelen,5091669
Novartis AG,74.926.942,Verenigde Staten,"Consumer, non-cyclical",Aandelen,74926942
Novartis Finance SA,22.752.367,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,22752367
Novatek Microelectronics Corp,3.020.232,Taiwan,Technology,Aandelen,3020232
Novo Nordisk A/S,40.429.503,Denemarken,"Consumer, non-cyclical",Aandelen,40429503
Novo Nordisk Finance Netherlands BV,75.255.951,Denemarken,"Consumer, non-cyclical",Bedrijfsobligaties,75255951
Novonesis Novozymes B,20.700.505,Denemarken,Basic materials,Aandelen,20700505
NRG Energy Inc,9.999.783,Verenigde Staten,Utilities,Bedrijfsobligaties,9999783
NTT Finance Corp,20.692.523,Japan,Communications,Bedrijfsobligaties,20692523
NTT Inc,7.215.993,Japan,Communications,Aandelen,7215993
NU Holdings Ltd/Cayman Islands,32.204.314,Brazilië,Financial,Aandelen,32204314
Nutanix Inc,2.451.121,Verenigde Staten,Technology,Aandelen,2451121
Nutrien Ltd,5.811.785,Canada,Basic materials,Aandelen,5811785
nVent Electric PLC,10.110.003,Verenigde Staten,Industrial,Aandelen,10110003
NVIDIA Corp,466.448.338,Verenigde Staten,Technology,Aandelen,466448338
NVR Inc,4.129.330,Verenigde Staten,"Consumer, cyclical",Aandelen,4129330
NXP Semiconductors NV,10.524.670,Nederland,Technology,Aandelen,10524670
Nykredit Realkredit A/S,44.476.389,Denemarken,Financial,Bedrijfsobligaties,44476389
O'Reilly Automotive Inc,14.959.387,Verenigde Staten,"Consumer, cyclical",Aandelen,14959387
Obayashi Corp,3.283.399,Japan,Industrial,Aandelen,3283399
Obic Co Ltd,2.459.808,Japan,Technology,Aandelen,2459808
Odido Holding BV,2.641.185,Nederland,Communications,Bedrijfsobligaties,2641185
OI European Group BV,8.609.025,Verenigde Staten,Industrial,Bedrijfsobligaties,8609025
Okta Inc,2.683.298,Verenigde Staten,Technology,Aandelen,2683298
Olympus Corp,3.474.427,Japan,"Consumer, non-cyclical",Aandelen,3474427
Olympus Water US Holding Corp,5.708.541,Verenigde Staten,Basic materials,Bedrijfsobligaties,5708541
Omnicom Group Inc,2.919.225,Verenigde Staten,Communications,Aandelen,2919225
OmniVision Integrated Circuits Group Inc,564.516,China,Technology,Aandelen,564516
ON Semiconductor Corp,4.593.148,Verenigde Staten,Technology,Aandelen,4593148
One 97 Communications Ltd,3.247.236,India,"Consumer, non-cyclical",Aandelen,3247236
OP Corporate Bank plc,18.177.156,Finland,Financial,Bedrijfsobligaties,18177156
Opal Bidco SAS,5.712.749,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5712749
Open Text Corp,1.611.188,Canada,Technology,Aandelen,1611188
Open Text Corp,10.738.987,Canada,Technology,Bedrijfsobligaties,10738987
Open Text Holdings Inc,5.767.410,Canada,Technology,Bedrijfsobligaties,5767410
Opmobility,3.216.110,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,3216110
Option Care Health Inc,4.794.007,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,4794007
Oracle Corp,75.986.604,Verenigde Staten,Technology,Aandelen,75986604
Oracle Corp Japan,780.986,Japan,Technology,Aandelen,780986
Oracle Financial Services Software Ltd,922.071,India,Technology,Aandelen,922071
Orange SA,3.551.732,Frankrijk,Communications,Aandelen,3551732
Orange SA,53.345.559,Frankrijk,Communications,Bedrijfsobligaties,53345559
Organon & Co / Organon Foreign Debt Co-Issuer BV,26.140.300,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,26140300
Oriental Land Co Ltd/Japan,4.829.019,Japan,"Consumer, cyclical",Aandelen,4829019
ORIX Corp,8.168.492,Japan,Financial,Aandelen,8168492
Orkla ASA,883.134,Noorwegen,"Consumer, non-cyclical",Aandelen,883134
Orsted AS,34.590.931,Denemarken,Utilities,Bedrijfsobligaties,34590931
Orsted AS,365.068,Denemarken,Utilities,Aandelen,365068
Otis Worldwide Corp,6.653.609,Verenigde Staten,Industrial,Aandelen,6653609
OTP Bank Nyrt,13.626.231,Hongarije,Financial,Aandelen,13626231
Otsuka Corp,1.158.743,Japan,Technology,Aandelen,1158743
Otsuka Holdings Co Ltd,6.024.934,Japan,"Consumer, non-cyclical",Aandelen,6024934
Outfront Media Capital LLC / Outfront Media Capital Corp,19.987.120,Verenigde Staten,Communications,Bedrijfsobligaties,19987120
OUTsurance Group Ltd,1.839.554,Zuid-Africa,Financial,Aandelen,1839554
Oversea-Chinese Banking Corp Ltd,12.555.813,Singapore,Financial,Aandelen,12555813
OVH Groupe SA,4.885.927,Frankrijk,Technology,Bedrijfsobligaties,4885927
Owens-Brockway Glass Container Inc,1.307.888,Verenigde Staten,Industrial,Bedrijfsobligaties,1307888
PACCAR Financial Europe BV,26.893.347,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,26893347
PACCAR Inc,10.974.964,Verenigde Staten,"Consumer, cyclical",Aandelen,10974964
Page Industries Ltd,1.026.112,India,"Consumer, cyclical",Aandelen,1026112
Palo Alto Networks Inc,34.503.093,Verenigde Staten,Communications,Aandelen,34503093
Pan Pacific International Holdings Corp,2.744.902,Japan,"Consumer, cyclical",Aandelen,2744902
Panasonic Holdings Corp,7.256.890,Japan,"Consumer, cyclical",Aandelen,7256890
Pandora A/S,1.043.542,Denemarken,"Consumer, cyclical",Aandelen,1043542
Papa John's International Inc,2.043.211,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,2043211
Paprec Holding SA,6.253.602,Frankrijk,Industrial,Bedrijfsobligaties,6253602
Parker-Hannifin Corp,7.026.031,Verenigde Staten,Industrial,Bedrijfsobligaties,7026031
Parker-Hannifin Corp,22.018.717,Verenigde Staten,Industrial,Aandelen,22018717
Patrick Industries Inc,10.662.087,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,10662087
Pattern Energy Operations LP / Pattern Energy Operations Inc,4.852.187,Verenigde Staten,Utilities,Bedrijfsobligaties,4852187
Paychex Inc,6.942.275,Verenigde Staten,Technology,Aandelen,6942275
Paycom Software Inc,1.568.430,Verenigde Staten,Technology,Aandelen,1568430
PayPal Holdings Inc,10.482.005,Verenigde Staten,"Consumer, non-cyclical",Aandelen,10482005
PB Fintech Ltd,3.991.287,India,Technology,Aandelen,3991287
Pearson PLC,964.812,Verenigd Koninkrijk,Communications,Aandelen,964812
Pebblebrook Hotel LP / PEB Finance Corp,3.487.736,Verenigde Staten,Financial,Bedrijfsobligaties,3487736
Pediatrix Medical Group Inc,5.501.713,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,5501713
Pentair PLC,15.184.427,Verenigde Staten,Industrial,Aandelen,15184427
Pepkor Holdings Ltd,2.803.900,Zuid-Africa,"Consumer, cyclical",Aandelen,2803900
PepsiCo Inc,37.889.182,Verenigde Staten,"Consumer, non-cyclical",Aandelen,37889182
PepsiCo Inc,41.484.878,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,41484878
Performance Food Group Inc,14.354.366,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,14354366
Perimeter Holdings LLC,1.543.828,Verenigde Staten,Basic materials,Bedrijfsobligaties,1543828
Pernod Ricard SA,20.803.540,Frankrijk,"Consumer, non-cyclical",Bedrijfsobligaties,20803540
Pernod Ricard SA,1.981.668,Frankrijk,"Consumer, non-cyclical",Aandelen,1981668
Perrigo Finance Unlimited Co,9.383.672,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,9383672
Persistent Systems Ltd,3.694.733,India,Technology,Aandelen,3694733
Petronas Dagangan Bhd,435.556,Maleisië,Energy,Aandelen,435556
Pfizer Inc,27.184.686,Verenigde Staten,"Consumer, non-cyclical",Aandelen,27184686
Pfizer Netherlands International Finance BV,24.559.918,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,24559918
PG&E Corp,6.301.205,Verenigde Staten,Utilities,Bedrijfsobligaties,6301205
PharmaEssentia Corp,2.784.404,Taiwan,"Consumer, non-cyclical",Aandelen,2784404
Phinia Inc,3.350.393,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,3350393
Phoenix Group Holdings PLC,788.725,Verenigd Koninkrijk,Financial,Aandelen,788725
PI Industries Ltd,1.526.719,India,Basic materials,Aandelen,1526719
Piaggio & C SpA,4.195.004,Italië,"Consumer, cyclical",Bedrijfsobligaties,4195004
Pidilite Industries Ltd,3.135.347,India,Industrial,Aandelen,3135347
Ping An Bank Co Ltd,896.701,China,Financial,Aandelen,896701
Ping An Insurance Group Co of China Ltd,35.692.040,China,Financial,Aandelen,35692040
Pinnacle Bidco PLC,3.183.264,Verenigd Koninkrijk,"Consumer, cyclical",Bedrijfsobligaties,3183264
Pinterest Inc,2.876.988,Verenigde Staten,Communications,Aandelen,2876988
Piraeus Bank SA,4.962.888,Griekenland,Financial,Aandelen,4962888
PNC Financial Services Group Inc/The,15.786.489,Verenigde Staten,Financial,Aandelen,15786489
Pop Mart International Group Ltd,7.745.117,China,"Consumer, cyclical",Aandelen,7745117
Porto Seguro SA,562.072,Brazilië,Financial,Aandelen,562072
Post Holdings Inc,17.132.280,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,17132280
Poste Italiane SpA,1.306.650,Italië,Industrial,Aandelen,1306650
Power Corp of Canada,5.720.768,Canada,Financial,Aandelen,5720768
Power Grid Corp of India Ltd,8.322.849,India,Utilities,Aandelen,8322849
Powszechna Kasa Oszczednosci Bank Polski SA,11.798.484,Polen,Financial,Aandelen,11798484
Powszechny Zaklad Ubezpieczen SA,6.467.382,Polen,Financial,Aandelen,6467382
PPG Industries Inc,19.243.479,Verenigde Staten,Basic materials,Bedrijfsobligaties,19243479
PPG Industries Inc,4.402.783,Verenigde Staten,Basic materials,Aandelen,4402783
President Chain Store Corp,2.569.035,Taiwan,"Consumer, cyclical",Aandelen,2569035
Press Metal Aluminium Holdings Bhd,3.752.306,Maleisië,Basic materials,Aandelen,3752306
Prestige Brands Inc,13.213.664,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,13213664
Primo Water Holdings Inc / Triton Water Holdings Inc,6.975.858,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,6975858
Principal Financial Group Inc,3.833.111,Verenigde Staten,Financial,Aandelen,3833111
Pro Medicus Ltd,2.034.758,Australië,Technology,Aandelen,2034758
Procter & Gamble Co/The,101.459.014,Verenigde Staten,"Consumer, non-cyclical",Aandelen,101459014
Procter & Gamble Co/The,36.546.754,Verenigde Staten,"Consumer, non-cyclical",Bedrijfsobligaties,36546754
Progressive Corp/The,40.405.394,Verenigde Staten,Financial,Aandelen,40405394
Project Grand UK PLC,1.559.755,Verenigd Koninkrijk,Industrial,Bedrijfsobligaties,1559755
Prologis Euro Finance LLC,35.678.415,Verenigde Staten,Financial,Bedrijfsobligaties,35678415
Prologis International Funding II SA,8.839.004,Luxemburg,Financial,Bedrijfsobligaties,8839004
Prosus NV,9.288.705,China,Communications,Aandelen,9288705
Proximus SADP,10.460.961,België,Communications,Bedrijfsobligaties,10460961
Prudential Financial Inc,7.664.249,Verenigde Staten,Financial,Aandelen,7664249
Prudential PLC,4.594.332,Hongkong,Financial,Aandelen,4594332
Prysmian SpA,3.260.413,Italië,Industrial,Aandelen,3260413
Prysmian SpA,10.416.345,Italië,Industrial,Bedrijfsobligaties,10416345
PTC Inc,4.000.400,Verenigde Staten,Technology,Aandelen,4000400
PTC Inc,8.587.705,Verenigde Staten,Technology,Bedrijfsobligaties,8587705
Public Bank Bhd,9.035.609,Maleisië,Financial,Aandelen,9035609
Public Service Enterprise Group Inc,7.655.934,Verenigde Staten,Utilities,Aandelen,7655934
Publicis Groupe SA,6.668.536,Frankrijk,Communications,Bedrijfsobligaties,6668536
Publicis Groupe SA,11.170.374,Frankrijk,Communications,Aandelen,11170374
PulteGroup Inc,4.688.203,Verenigde Staten,"Consumer, cyclical",Aandelen,4688203
Punjab National Bank,1.566.778,India,Financial,Aandelen,1566778
Pure Storage Inc,3.891.025,Verenigde Staten,Technology,Aandelen,3891025
Q-Park Holding I BV,3.139.981,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,3139981
Qantas Airways Ltd,1.258.784,Australië,"Consumer, cyclical",Aandelen,1258784
QBE Insurance Group Ltd,4.847.030,Australië,Financial,Aandelen,4847030
Qfin Holdings Inc,1.205.964,China,Financial,Aandelen,1205964
QIAGEN NV,1.120.112,Verenigde Staten,"Consumer, non-cyclical",Aandelen,1120112
QL Resources Bhd,926.993,Maleisië,"Consumer, non-cyclical",Aandelen,926993
Qnity Electronics Inc,5.303.296,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,5303296
QUALCOMM Inc,54.208.919,Verenigde Staten,Technology,Aandelen,54208919
Quanta Computer Inc,10.334.022,Taiwan,Technology,Aandelen,10334022
Quanta Services Inc,11.949.712,Verenigde Staten,"Consumer, non-cyclical",Aandelen,11949712
Quest Diagnostics Inc,3.637.858,Verenigde Staten,"Consumer, non-cyclical",Aandelen,3637858
Quikrete Holdings Inc,4.820.202,Verenigde Staten,Industrial,Bedrijfsobligaties,4820202
QXO Building Products Inc,9.393.110,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,9393110
Raiffeisen Bank International AG,20.542.664,Oostenrijk,Financial,Bedrijfsobligaties,20542664
Raiffeisen Schweiz Genossenschaft,41.758.553,Zwitserland,Financial,Bedrijfsobligaties,41758553
Rakuten Group Inc,2.339.714,Japan,Communications,Aandelen,2339714
Rakuten Group Inc,6.693.207,Japan,Communications,Bedrijfsobligaties,6693207
Randstad NV,5.428.776,Nederland,"Consumer, non-cyclical",Bedrijfsobligaties,5428776
Randstad NV,470.627,Nederland,"Consumer, non-cyclical",Aandelen,470627
Rational AG,441.882,Duitsland,"Consumer, cyclical",Aandelen,441882
Raymond James Financial Inc,6.011.340,Verenigde Staten,Financial,Aandelen,6011340
RB Global Inc,3.571.591,Canada,"Consumer, cyclical",Aandelen,3571591
REA Group Ltd,1.547.028,Australië,Financial,Aandelen,1547028
Realtek Semiconductor Corp,3.498.366,Taiwan,Technology,Aandelen,3498366
REC Ltd,2.261.676,India,Financial,Aandelen,2261676
Reckitt Benckiser Group PLC,6.296.274,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,6296274
Reckitt Benckiser Treasury Services Nederland BV,5.035.227,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,5035227
Reckitt Benckiser Treasury Services PLC,49.880.079,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,49880079
Recruit Holdings Co Ltd,19.223.295,Japan,"Consumer, non-cyclical",Aandelen,19223295
Reddit Inc,2.982.859,Verenigde Staten,Communications,Aandelen,2982859
Redeia Corp SA,826.932,Spanje,Utilities,Aandelen,826932
Regeneron Pharmaceuticals Inc,15.781.782,Verenigde Staten,"Consumer, non-cyclical",Aandelen,15781782
Regions Financial Corp,4.947.778,Verenigde Staten,Financial,Aandelen,4947778
Reinet Investments SCA,2.745.288,Luxemburg,Financial,Aandelen,2745288
Reliance Inc,2.856.602,Verenigde Staten,Basic materials,Aandelen,2856602
RELX Finance BV,9.060.408,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,9060408
RELX PLC,18.511.473,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,18511473
Ren Finance BV,5.154.662,Portugal,Utilities,Bedrijfsobligaties,5154662
Renesas Electronics Corp,5.563.630,Japan,Technology,Aandelen,5563630
Rentokil Initial PLC,1.411.272,Verenigd Koninkrijk,"Consumer, non-cyclical",Bedrijfsobligaties,1411272
Rentokil Initial PLC,1.738.062,Verenigd Koninkrijk,"Consumer, non-cyclical",Aandelen,1738062
Republic Services Inc,17.636.683,Verenigde Staten,Industrial,Aandelen,17636683
Resideo Funding Inc,4.686.930,Verenigde Staten,"Consumer, cyclical",Bedrijfsobligaties,4686930
ResMed Inc,6.750.185,Verenigde Staten,"Consumer, non-cyclical",Aandelen,6750185
Resona Holdings Inc,4.772.853,Japan,Financial,Aandelen,4772853
Restaurant Brands International Inc,3.989.931,Canada,"Consumer, cyclical",Aandelen,3989931
Reworld Holding Corp,2.301.229,Verenigde Staten,Industrial,Bedrijfsobligaties,2301229
Rexel SA,27.915.107,Frankrijk,"Consumer, cyclical",Bedrijfsobligaties,27915107
Rexel SA,1.009.212,Frankrijk,"Consumer, cyclical",Aandelen,1009212
RHB Bank Bhd,1.853.090,Maleisië,Financial,Aandelen,1853090
Rheinmetall AG,9.373.805,Duitsland,Industrial,Aandelen,9373805
RHP Hotel Properties LP / RHP Finance Corp,14.296.116,Verenigde Staten,Financial,Bedrijfsobligaties,14296116
Richter Gedeon Nyrt,2.471.286,Hongarije,"Consumer, non-cyclical",Aandelen,2471286
Ritchie Bros Holdings Inc,12.824.292,Canada,"Consumer, cyclical",Bedrijfsobligaties,12824292
Rivian Automotive Inc,2.901.580,Verenigde Staten,"Consumer, cyclical",Aandelen,2901580
Robinhood Markets Inc,16.049.809,Verenigde Staten,Communications,Aandelen,16049809
ROBLOX Corp,8.292.320,Verenigde Staten,Technology,Aandelen,8292320
Roche Finance Europe BV,17.669.390,Zwitserland,"Consumer, non-cyclical",Bedrijfsobligaties,17669390
Roche Holding AG,83.603.955,Verenigde Staten,"Consumer, non-cyclical",Aandelen,83603955
